UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
265,1,216,37,95,13,1,2,0,2,0,2,3,7,12,3,1,15,26,22,0,6,4,0,1,1
266,1,28,1,12,3,0,0,0,0,0,0,1,1,2,1,0,0,3,4,0,0,1,0,0,0
267,1,13,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
268,1,25,8,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
269,1,16,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
270,1,150,62,13,16,1,4,1,0,0,0,3,6,55,8,1,7,14,8,0,4,6,0,1,2
271,1,49,40,23,3,0,2,0,0,0,0,2,2,2,0,0,4,3,6,0,2,0,0,0,0
272,1,37,3,26,0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,0,2,1,0,0,0
273,1,25,48,12,0,0,1,0,0,0,0,0,1,2,1,0,2,2,2,0,2,0,0,0,0
274,1,87,30,63,2,0,0,0,0,0,1,0,1,3,2,0,2,5,7,1,0,0,0,0,0
275,1,33,33,27,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
276,1,20,3,16,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
277,1,21,4,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
278,1,39,1,34,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
279,1,61,8,31,7,0,0,0,0,0,0,0,4,5,0,2,1,3,7,0,1,0,0,0,0
280,1,15,11,0,0,0,0,0,0,0,0,0,1,2,0,0,1,10,1,0,0,0,0,0,0
281,1,222,72,26,16,1,4,3,1,0,0,2,4,22,2,0,10,89,33,1,3,2,0,1,2
282,1,16,9,7,3,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0
283,1,63,3,4,4,0,0,1,0,0,1,1,1,2,0,0,3,37,5,0,1,2,0,0,1
284,1,18,16,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285,1,21,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0
286,1,49,16,24,1,0,0,1,0,0,0,0,2,6,1,0,3,8,1,0,0,2,0,0,0
287,1,40,10,22,1,0,0,0,0,0,0,1,2,3,0,0,1,6,3,0,0,0,1,0,0
288,1,49,46,24,5,0,0,0,0,0,0,0,1,4,2,0,1,8,2,1,1,0,0,0,0
289,1,14,11,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
290,1,30,115,13,3,0,0,0,0,0,0,0,1,5,1,0,1,4,1,0,0,1,0,0,0
291,1,24,37,14,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0
292,1,26,2,12,3,0,0,0,1,0,0,0,2,2,1,0,2,1,0,0,2,0,0,0,0
293,1,296,18,21,10,3,9,2,10,0,1,2,14,129,13,1,15,28,22,0,3,6,0,3,4
294,1,116,3,6,6,1,2,1,1,0,0,3,4,6,4,1,2,56,11,0,6,5,0,1,0
295,1,20,34,2,1,0,1,0,1,0,0,0,0,0,1,0,1,10,0,0,1,2,0,0,0
296,1,31,31,3,4,0,0,0,0,0,0,0,2,10,0,0,4,4,4,0,0,0,0,0,0
297,1,65,46,22,4,0,1,2,0,0,0,0,1,7,2,0,4,9,9,0,0,0,0,2,2
298,1,26,11,12,6,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0
299,1,57,8,52,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0
300,1,34,21,6,0,0,1,0,0,0,1,0,1,3,2,0,2,6,12,0,0,0,0,0,0
301,1,25,34,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
302,1,18,44,10,0,0,0,0,0,0,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0
303,1,12,4,4,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0
304,1,75,3,50,7,0,0,0,0,0,0,0,4,1,2,0,3,3,3,0,1,0,0,0,1
305,1,31,25,21,1,0,0,0,0,0,0,0,1,2,0,0,3,1,1,0,1,0,0,0,0
306,1,14,30,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
307,1,18,33,3,2,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0
308,1,44,31,14,1,0,1,0,0,0,2,1,3,4,2,0,2,5,6,0,3,0,0,0,0
309,1,58,97,6,5,0,3,1,0,0,0,0,4,5,0,0,2,22,5,0,0,0,0,4,1
310,1,15,13,11,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
311,1,13,12,3,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0
312,1,51,79,36,3,0,0,0,0,0,0,0,1,2,1,0,2,2,4,0,0,0,0,0,0
313,1,13,8,1,1,0,0,0,0,0,0,0,0,4,1,0,1,2,2,0,0,0,0,0,1
314,1,24,2,12,1,0,0,2,0,0,0,0,0,1,0,0,2,2,2,0,2,0,0,0,0
315,1,43,1,7,2,0,0,0,0,0,0,0,1,6,0,0,2,22,3,0,0,0,0,0,0
316,1,114,79,10,4,1,5,1,2,1,0,2,5,7,5,2,4,52,6,0,2,2,0,2,1
317,1,35,24,29,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
318,1,40,24,25,3,0,0,0,0,0,0,0,2,3,0,0,1,2,4,0,0,0,0,0,0
319,1,97,17,13,7,0,0,0,1,0,1,1,7,12,0,1,6,36,6,0,2,2,0,2,0
320,1,62,17,38,2,0,0,0,0,0,0,0,5,3,0,1,1,8,4,0,0,0,0,0,0
321,1,28,6,18,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0
322,1,285,20,236,2,0,0,0,0,0,0,0,0,3,0,0,18,10,16,0,0,0,0,0,0
323,1,30,9,14,2,0,0,1,0,0,0,0,0,2,0,0,2,4,4,0,0,1,0,0,0
324,1,41,15,22,2,0,1,1,0,0,0,2,0,4,2,0,0,2,3,0,0,1,0,1,0
325,1,70,9,7,4,0,2,2,0,0,0,1,2,8,1,1,5,26,5,0,2,1,0,1,2
326,1,105,3,43,4,0,3,1,0,0,3,1,2,10,3,0,9,12,10,0,1,1,0,0,2
327,1,17,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
328,1,19,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4,10,0,1,0,0,0,0
329,1,28,9,17,1,0,1,0,0,0,0,1,0,1,1,0,0,5,1,0,0,0,0,0,0
330,1,55,3,19,4,0,1,0,1,0,0,2,2,2,1,0,3,8,5,0,4,3,0,0,0
331,1,19,140,10,1,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0
332,1,43,3,28,3,0,1,0,0,0,0,0,2,1,0,0,3,4,1,0,0,0,0,0,0
333,1,60,6,46,0,0,0,0,0,0,0,1,3,2,0,0,2,4,1,0,0,0,0,0,1
334,1,29,10,13,2,1,0,1,0,0,0,1,0,4,0,1,0,3,2,0,0,1,0,0,0
335,1,23,12,6,2,0,0,0,1,0,0,0,3,3,1,0,1,4,0,0,0,0,0,1,1
336,1,25,116,10,3,0,0,0,0,0,0,0,1,2,0,0,3,2,2,0,1,0,0,0,1
337,1,39,11,21,2,0,0,0,0,0,0,1,3,0,4,0,3,1,3,0,0,1,0,0,0
338,1,13,4,1,1,0,0,0,0,0,0,0,0,2,1,0,0,5,3,0,0,0,0,0,0
339,1,12,34,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0
340,1,17,245,11,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
341,1,19,25,12,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0
342,1,49,3,1,3,0,2,2,0,0,1,1,1,4,1,0,3,18,6,0,0,2,1,0,3
343,1,28,28,12,2,0,1,0,0,0,0,0,5,1,3,0,0,1,2,0,0,1,0,0,0
344,1,14,22,9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
345,1,14,124,6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,1,0
346,1,21,27,13,0,0,0,0,0,0,0,0,2,1,0,0,1,2,2,0,0,0,0,0,0
347,1,16,10,1,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0,0,0,0,0,1
348,1,29,26,4,1,0,0,0,0,0,0,0,0,0,2,0,0,19,3,0,0,0,0,0,0
349,1,56,11,22,4,1,0,0,2,0,1,0,5,5,0,0,2,6,6,0,1,0,0,0,1
350,1,42,102,5,3,0,0,0,1,0,2,1,2,2,1,0,5,16,3,0,0,0,0,0,1
351,1,20,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,1,33,4,2,0,0,0,1,0,0,0,0,3,17,0,0,2,6,0,1,1,0,0,0,0
353,1,51,10,27,1,0,0,0,0,0,1,0,2,5,0,1,4,3,6,0,0,0,0,1,0
354,1,2327,82,274,156,2,9,11,12,2,2,8,123,222,33,9,98,996,304,2,11,36,1,6,10
355,1,13,46,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
