UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
530,1,19,1,9,2,0,1,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0
531,1,39,18,19,2,0,0,0,0,0,0,1,1,7,1,0,1,3,4,0,0,0,0,0,0
532,1,70,4,6,7,0,2,1,2,0,0,0,1,5,2,0,4,4,31,0,1,2,0,2,0
533,1,45,5,3,1,1,2,0,0,0,0,0,1,25,0,0,0,3,3,0,3,2,0,0,1
534,1,23,34,1,0,0,0,0,1,0,0,0,0,0,2,1,1,13,2,0,0,2,0,0,0
535,1,55,10,35,5,0,0,0,0,0,1,0,4,2,2,0,0,4,2,0,0,0,0,0,0
536,1,357,53,135,17,0,2,0,1,0,0,3,24,30,4,0,19,65,41,0,6,7,0,3,0
537,1,89,6,75,0,0,0,0,0,0,0,0,1,3,1,0,1,4,3,0,0,0,0,0,1
538,1,85,458,6,3,0,3,0,1,1,0,1,2,6,0,1,42,6,10,0,1,1,0,1,0
539,1,394,5,213,19,0,0,0,3,0,2,2,21,45,6,1,18,24,36,0,0,1,0,1,2
540,1,12,47,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
541,1,14,6,6,2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0
542,1,14,63,6,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0
543,1,20,54,3,2,0,0,0,0,0,0,1,0,2,0,1,3,6,2,0,0,0,0,0,0
544,1,21,50,9,1,0,2,0,1,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0
545,1,17,5,11,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0
546,1,29,18,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
547,1,11,71,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
548,1,58,33,46,0,0,0,0,0,0,0,0,2,1,0,0,2,5,1,0,0,1,0,0,0
549,1,47,9,26,3,0,0,0,0,0,0,0,1,9,0,0,1,1,4,0,0,1,1,0,0
550,1,66,11,7,3,0,0,0,0,0,0,1,6,7,1,0,3,33,5,0,0,0,0,0,0
551,1,48,1,1,4,0,0,2,0,0,2,0,0,5,0,0,1,6,23,0,1,2,0,1,0
552,1,20,87,13,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
553,1,1205,6,674,39,1,11,3,5,1,0,15,31,64,16,1,61,150,98,0,13,13,3,1,5
554,1,76,17,41,4,0,0,0,0,0,1,0,3,11,1,1,4,5,3,0,0,2,0,0,0
555,1,32,30,0,2,0,0,0,1,0,0,0,1,5,1,0,0,22,0,0,0,0,0,0,0
556,1,21,140,11,0,0,0,0,0,0,0,0,2,1,0,0,2,1,2,0,0,2,0,0,0
557,1,983,10,123,47,0,2,3,2,0,3,2,27,60,9,0,36,566,75,2,5,16,1,4,0
558,1,45,1,5,1,0,0,0,0,0,0,0,1,4,1,0,5,21,6,0,1,0,0,0,0
559,1,46,1,5,1,0,2,1,1,0,2,0,6,4,3,0,3,13,3,0,1,1,0,0,0
560,1,44,16,29,3,0,0,0,0,0,0,0,1,3,0,0,2,3,3,0,0,0,0,0,0
561,1,42,9,4,6,0,0,2,0,0,1,1,1,1,1,0,1,6,17,0,0,1,0,0,0
562,1,20,2,9,2,0,0,0,0,0,0,1,4,1,0,0,0,1,2,0,0,0,0,0,0
563,1,14,6,4,1,0,0,1,0,0,0,0,0,2,0,0,0,1,4,0,1,0,0,0,0
564,1,405,23,22,18,2,11,6,4,1,3,4,5,207,15,2,27,35,17,1,8,11,0,3,3
565,1,2948,45,1413,204,3,6,5,5,0,4,17,132,232,19,5,151,413,305,6,13,8,0,3,4
566,1,38,443,2,1,0,1,0,1,0,0,0,0,4,0,0,0,3,25,0,1,0,0,0,0
567,1,43,1,19,0,0,1,0,0,0,1,0,3,2,0,0,3,1,9,0,1,0,0,2,1
568,1,29,23,4,0,0,0,0,0,0,0,0,2,4,0,0,2,11,5,0,0,1,0,0,0
569,1,84,10,71,0,0,1,0,1,0,0,0,1,4,0,0,0,2,2,0,0,2,0,0,0
570,1,1062,14,906,10,1,3,2,3,0,1,2,15,23,1,0,14,25,44,6,0,3,1,1,1
571,1,29,13,16,2,0,0,0,0,1,1,0,2,3,0,0,0,2,2,0,0,0,0,0,0
572,1,40,2,1,1,0,0,3,0,0,2,0,2,14,2,0,1,5,5,0,1,1,1,0,1
573,1,30,1,2,0,1,0,2,0,0,0,0,0,0,1,0,1,2,17,0,2,1,0,1,0
574,1,23,58,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
575,1,19,10,11,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0
576,1,811,15,466,37,0,2,1,3,13,1,8,30,62,15,1,29,61,52,2,7,9,1,6,5
577,1,161,4,10,9,1,5,2,2,1,3,5,4,15,9,1,62,9,9,0,4,6,0,1,3
578,1,34,2,21,0,0,0,1,0,0,1,0,1,2,0,0,3,3,1,0,0,1,0,0,0
579,1,25,2,13,1,0,1,1,0,0,0,0,0,0,1,0,1,3,3,1,0,0,0,0,0
580,1,38,92,3,2,0,0,0,1,0,0,0,0,4,0,0,2,20,3,0,1,1,1,0,0
581,1,2355,46,1036,124,8,14,14,10,8,12,16,92,134,43,11,109,381,266,3,20,29,2,9,14
582,1,58,142,37,1,0,2,0,1,0,0,1,0,4,1,0,4,3,2,0,0,2,0,0,0
583,1,13,10,2,0,0,0,0,0,0,0,0,1,1,0,0,0,7,1,0,0,0,1,0,0
584,1,3132,26,206,153,8,35,29,17,8,13,30,117,296,57,13,141,1547,310,6,46,51,5,20,24
585,1,29,2,19,4,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0
586,1,35,26,4,2,0,0,0,0,0,1,1,2,2,1,0,0,6,13,0,1,1,0,0,1
587,1,29,12,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
588,1,28,1,0,4,0,0,1,0,0,0,0,4,3,1,0,0,14,1,0,0,0,0,0,0
589,1,115,4,9,13,0,0,0,2,0,1,1,9,38,1,2,10,15,10,0,1,1,0,0,2
590,1,2937,2,194,193,12,54,36,18,7,32,42,113,255,93,19,173,1188,303,6,68,63,2,31,35
591,1,113,1,60,3,0,0,0,0,0,0,0,3,5,0,0,10,12,18,1,0,1,0,0,0
592,1,16,14,6,4,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0
593,1,65,17,32,2,0,0,0,1,0,0,0,3,3,0,0,5,10,5,1,2,1,0,0,0
594,1,19,1,14,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0
595,1,47,19,39,1,0,0,0,0,0,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0
596,1,239,70,15,22,0,1,0,3,0,5,3,9,32,4,2,12,29,92,0,6,2,0,0,2
597,1,1782,23,111,112,8,32,32,20,3,14,26,60,140,56,7,113,741,160,8,42,47,2,18,30
598,1,42,8,36,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
599,1,15,12,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
600,1,11,7,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
601,1,51,18,34,2,0,0,0,0,0,0,1,0,3,1,0,1,0,5,0,2,0,0,2,0
602,1,683,270,50,41,6,10,9,7,4,5,6,26,43,16,0,32,70,306,3,20,15,1,5,8
603,1,15,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0
604,1,94,204,2,2,1,1,0,0,0,0,0,4,13,1,0,6,40,14,2,2,5,0,1,0
605,1,23,210,14,1,0,0,0,1,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0
606,1,19,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
607,1,20,43,8,0,0,0,0,0,0,0,0,3,1,1,1,1,3,2,0,0,0,0,0,0
608,1,27,11,11,0,0,1,1,0,0,0,1,0,3,1,0,3,3,3,0,0,0,0,0,0
609,1,33,2,25,2,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0
610,1,58,10,6,0,0,2,0,0,0,2,1,1,1,2,1,10,25,4,0,0,1,1,0,1
611,1,58,2,26,5,1,2,2,1,0,1,0,3,3,1,0,1,2,7,1,1,1,0,0,0
612,1,73,51,52,1,0,0,0,0,0,0,0,3,3,5,0,0,4,3,1,1,0,0,0,0
613,1,11,13,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
614,1,975,130,834,8,2,0,1,4,0,0,3,5,13,4,0,16,53,27,1,1,2,0,1,0
615,1,43,29,25,1,0,1,1,1,0,1,0,3,2,0,0,2,2,3,0,0,1,0,0,0
616,1,60,2,44,2,1,0,0,0,0,0,0,1,0,1,1,2,4,3,1,0,0,0,0,0
617,1,24,11,4,0,0,0,0,0,0,0,0,1,1,0,0,2,9,6,0,0,0,0,0,1
618,1,53,4,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,0
619,1,68,84,8,5,1,0,0,1,0,0,0,3,3,1,0,3,33,7,0,1,1,0,0,1
620,1,28,6,1,3,0,0,0,0,0,0,0,0,2,0,0,2,13,5,0,1,0,0,1,0
621,1,77,2,4,7,1,0,0,0,0,0,0,4,6,2,0,5,38,7,0,1,0,2,0,0
622,1,38,42,31,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0
623,1,1929,1,111,143,8,41,29,15,4,26,27,64,144,59,14,107,803,189,6,48,48,0,22,21
624,1,11,2,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0
625,1,25,3,17,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0
626,1,24,2,15,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,1
627,1,240,11,16,25,0,9,4,1,0,1,5,12,14,8,1,11,98,14,1,8,7,0,3,2
628,1,72,63,8,2,0,1,0,1,0,0,0,6,28,4,0,5,7,6,0,1,3,0,0,0
629,1,56,34,49,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0
630,1,48,1,30,2,0,0,0,0,0,0,0,0,3,1,0,2,4,3,0,1,1,0,0,1
631,1,598,21,57,39,5,12,8,2,0,6,3,22,43,8,2,34,246,74,1,14,10,0,6,6
632,1,237,22,16,22,1,3,2,4,0,2,2,6,18,4,2,16,28,97,0,3,5,0,3,3
633,1,27,8,16,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,0,0,0,0,0,0
634,1,21,84,4,1,0,0,0,1,0,1,0,0,0,1,0,0,10,3,0,0,0,0,0,0
635,1,40,29,4,5,0,1,0,0,0,0,1,3,3,0,0,1,15,5,0,1,0,0,0,1
636,1,38,16,14,2,0,0,0,0,0,0,0,1,2,0,0,7,6,3,0,2,1,0,0,0
637,1,15,55,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
638,1,457,6,43,22,4,7,8,5,0,6,8,13,31,20,2,24,180,40,1,13,16,0,8,6
639,1,31,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
640,1,126,74,5,8,0,4,2,2,0,0,2,1,8,11,2,5,58,10,0,2,4,0,2,0
641,1,15,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,1
642,1,57,564,5,2,1,0,0,0,0,0,1,0,4,2,0,4,8,30,0,0,0,0,0,0
643,1,38,10,29,0,0,0,1,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0
644,1,34,2,5,2,0,0,0,1,0,0,0,1,18,0,0,0,3,1,0,1,1,0,0,1
645,1,47,4,22,2,0,0,0,0,0,0,0,1,2,0,0,1,12,5,0,1,0,0,0,1
646,1,19,2,9,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0
647,1,61,4,7,15,0,0,0,0,0,0,0,29,1,0,0,1,4,4,0,0,0,0,0,0
648,1,25,11,14,2,0,0,0,0,0,0,0,3,1,0,0,1,3,1,0,0,0,0,0,0
649,1,43,4,4,4,0,1,1,0,0,0,0,2,17,1,1,1,3,4,0,2,2,0,0,0
650,1,47,5,20,3,0,1,0,0,0,0,0,1,4,2,0,1,8,5,0,0,1,0,0,1
651,1,27,159,15,2,0,0,0,0,0,0,0,1,3,0,0,1,1,4,0,0,0,0,0,0
652,1,53,1,7,3,0,1,0,1,0,2,1,0,6,0,0,5,8,17,0,0,0,0,1,1
653,1,17,17,12,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
654,1,16,10,8,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,0,0,0,0,0
655,1,91,55,64,5,0,1,0,0,0,0,0,5,3,1,0,4,2,3,0,2,0,0,0,1
656,1,1402,1,917,122,0,1,1,8,0,1,4,111,39,8,3,37,81,49,2,2,10,0,3,3
657,1,277,24,19,8,1,5,4,2,0,0,1,15,124,5,1,18,35,27,1,3,5,0,3,0
658,1,24,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
659,1,11,17,4,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0
660,1,20,21,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
661,1,33,122,3,5,0,0,0,0,0,0,0,1,5,1,0,1,13,3,0,1,0,0,0,0
662,1,22,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
663,1,21,18,1,1,0,0,0,2,2,0,0,0,1,1,0,2,11,0,0,0,0,0,0,0
664,1,20,1,16,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
665,1,562,26,34,23,1,7,2,4,0,6,6,22,54,15,2,47,234,60,2,11,20,0,6,6
666,1,11,80,1,2,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0
667,1,131,22,12,5,0,0,3,1,0,1,1,5,11,4,1,10,62,14,0,0,0,0,1,0
668,1,75,8,34,3,0,2,0,1,0,1,0,3,2,3,0,6,7,8,0,1,4,0,0,0
669,1,1830,28,1042,58,4,9,16,12,0,10,12,57,109,29,5,81,161,150,0,18,30,0,11,16
670,1,35,19,24,0,0,1,0,0,1,0,0,1,2,2,0,2,1,1,0,0,0,0,0,0
671,1,28,6,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
672,1,1016,23,883,20,1,0,0,4,0,2,0,10,21,5,1,8,32,20,0,3,5,0,1,0
673,1,21,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1,2078,16,178,179,1,9,7,9,4,2,9,210,154,29,9,142,860,230,5,13,15,0,7,6
675,1,1531,1,137,93,7,22,16,10,3,17,24,45,113,53,9,88,613,167,5,30,49,0,13,17
676,1,24,9,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
677,1,23,15,10,5,0,0,0,0,0,0,0,2,1,0,0,1,2,2,0,0,0,0,0,0
678,1,19,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
679,1,29,3,19,1,0,0,0,0,0,0,0,1,1,0,0,2,3,2,0,0,0,0,0,0
680,1,20,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
681,1,38,2,24,1,0,0,0,0,0,0,1,1,1,0,0,1,6,3,0,0,0,0,0,0
682,1,21,1,14,2,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0
683,1,22,5,3,5,0,0,0,0,0,0,0,10,1,0,0,0,3,0,0,0,0,0,0,0
684,1,28,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
685,1,50,49,6,1,0,2,1,0,0,0,1,3,4,0,0,1,10,18,0,0,3,0,0,0
686,1,44,4,22,1,0,1,0,0,0,0,0,3,2,0,0,3,5,6,0,0,0,0,0,1
687,1,15,2,10,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
688,1,15,5,1,7,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1
689,1,213,33,115,6,1,0,2,2,0,0,2,4,15,2,2,9,23,25,1,2,1,0,0,1
690,1,27,28,4,0,0,0,0,0,0,0,0,2,18,1,0,0,1,1,0,0,0,0,0,0
691,1,33,26,28,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0
692,1,134,10,7,15,2,3,0,1,0,0,2,2,12,2,0,6,60,15,2,1,2,0,0,2
693,1,21,27,11,1,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,1,0,0,0,0
694,1,50,2,1,3,0,0,0,0,1,1,1,1,4,0,0,3,22,6,0,0,4,0,0,3
695,1,33,5,26,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,1
696,1,25,19,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
697,1,122,11,57,13,1,0,0,2,0,0,1,9,8,1,1,8,3,16,1,0,0,0,0,1
698,1,64,71,50,0,0,0,0,0,0,0,0,2,7,0,0,1,2,1,0,0,1,0,0,0
699,1,56,4,3,3,1,1,1,1,0,1,0,2,4,0,0,4,25,4,2,1,2,0,0,1
700,1,14,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0
701,1,25,7,9,2,0,0,0,0,0,0,0,3,1,1,0,3,4,1,0,1,0,0,0,0
702,1,29,6,16,1,0,0,0,0,0,0,0,0,2,0,0,2,2,6,0,0,0,0,0,0
703,1,19,9,12,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0
704,1,28,19,21,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
705,1,14,12,4,0,0,0,0,0,0,0,0,2,2,0,0,1,1,3,0,1,0,0,0,0
706,1,27,21,23,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
707,1,21,7,9,2,0,0,0,0,0,0,0,1,1,0,0,2,3,3,0,0,0,0,0,0
708,1,40,7,6,1,0,0,1,0,0,0,0,2,3,2,0,2,16,5,0,1,0,0,1,0
709,1,31,9,15,2,0,0,0,1,0,0,0,0,2,3,0,0,3,4,0,1,0,0,0,0
710,1,984,51,552,72,1,0,3,6,0,0,1,66,75,5,4,19,140,23,1,6,5,0,2,3
711,1,24,1,12,4,0,0,0,0,0,1,0,2,1,1,0,0,1,2,0,0,0,0,0,0
712,1,14,2,6,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,1,0,0,0,0
713,1,44,21,6,3,0,2,0,1,0,1,2,3,2,0,0,0,3,20,0,1,0,0,0,0
714,1,23,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1,30,3,2,4,0,0,0,0,1,0,0,4,0,0,0,0,15,3,0,0,0,0,1,0
716,1,40,1,0,2,0,0,0,1,0,1,0,2,3,1,0,1,4,18,1,2,4,0,0,0
717,1,142,8,5,69,1,2,0,2,0,0,1,4,10,5,0,9,14,11,0,1,5,0,0,3
718,1,28,18,19,1,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,1,0,0,0,0
719,1,29,5,19,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,1,0,0,0,0
720,1,115,1,10,5,0,0,1,1,0,0,0,3,9,1,0,15,54,8,0,4,1,0,2,1
721,1,61,6,35,3,0,0,0,1,1,0,0,2,2,1,0,3,8,4,0,1,0,0,0,0
722,1,22,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1,96,4,8,3,1,0,1,1,0,0,0,4,8,2,0,2,53,8,0,0,2,1,1,1
724,1,26,6,22,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
725,1,45,54,32,3,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,1,0,0,0,1
726,1,11,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,0,0,0,0,0
727,1,23,36,3,1,0,1,0,0,0,0,0,2,0,1,0,0,4,11,0,0,0,0,0,0
728,1,18,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
729,1,78,98,3,0,0,1,1,0,0,0,0,0,50,1,0,2,9,6,0,2,2,0,1,0
730,1,31,12,24,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
731,1,504,36,31,37,6,7,4,2,1,5,7,17,38,7,5,26,205,66,0,7,20,0,5,8
732,1,39,8,22,4,0,0,0,0,0,0,1,0,2,0,0,1,7,1,1,0,0,0,0,0
733,1,12,9,7,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
734,1,39,75,27,0,0,0,0,1,0,1,1,0,3,1,0,0,3,1,0,1,0,0,0,0
735,1,300,12,15,18,2,9,4,5,1,2,1,8,147,5,2,4,22,26,0,15,7,0,4,3
736,1,76,26,8,0,0,0,0,0,0,2,1,1,29,2,0,7,7,9,0,4,1,0,1,4
737,1,5011,554,332,332,27,62,56,43,4,24,64,190,461,145,22,275,2118,506,11,98,113,6,54,68
738,1,25,4,2,10,0,0,0,1,0,0,0,2,3,1,0,1,1,4,0,0,0,0,0,0
739,1,73,31,3,7,0,0,1,0,0,0,1,3,6,0,0,4,28,16,0,0,3,0,1,0
740,1,65,2,1,4,0,0,0,0,0,1,1,4,3,2,0,6,4,32,0,1,3,0,1,2
741,1,13,29,1,2,0,1,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0
742,1,76,38,31,6,0,0,0,0,0,0,0,1,7,4,0,1,14,10,0,1,1,0,0,0
743,1,17,37,6,0,0,0,0,0,0,0,0,2,0,1,0,2,3,2,0,0,0,0,1,0
744,1,885,38,101,76,3,12,4,8,0,4,6,52,71,11,2,51,331,109,5,14,11,2,4,8
745,1,28,4,15,0,0,0,0,1,0,0,0,0,8,0,0,1,2,1,0,0,0,0,0,0
746,1,31,50,4,4,0,0,0,1,0,0,0,1,14,0,0,0,3,4,0,0,0,0,0,0
747,1,209,16,133,4,0,1,0,0,0,0,0,3,4,1,1,5,25,31,0,0,1,0,0,0
748,1,11,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
749,1,13,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1,19,49,13,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
751,1,13,38,1,1,0,0,0,0,0,0,0,0,1,8,0,1,0,1,0,0,0,0,0,0
752,1,36,8,16,1,0,0,0,1,0,0,0,3,7,3,0,0,5,0,0,0,0,0,0,0
753,1,28,5,14,0,0,2,0,2,0,0,0,0,1,0,0,2,2,2,0,2,0,0,1,0
754,1,54,16,44,1,0,0,0,0,0,0,0,1,3,0,0,0,3,1,0,0,0,0,0,1
755,1,107,32,76,2,0,1,0,0,0,0,1,4,7,0,1,0,6,5,0,1,3,0,0,0
756,1,28,3,21,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0
757,1,62,28,33,3,1,1,1,0,0,0,0,5,2,0,0,4,6,5,0,1,0,0,0,0
758,1,134,62,1,3,1,4,1,3,0,3,2,8,9,3,1,2,75,8,0,4,4,0,2,0
759,1,26,2,3,1,0,0,0,0,0,0,0,1,4,0,0,0,16,1,0,0,0,0,0,0
760,1,140,45,7,6,0,1,3,0,0,1,1,4,15,2,1,3,72,14,0,4,2,0,3,1
761,1,230,17,21,10,0,3,6,2,0,4,1,10,18,8,1,11,97,20,0,6,2,1,2,7
762,1,33,14,26,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0
763,1,18,7,11,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
764,1,30,6,2,2,0,0,1,0,0,0,0,3,3,0,0,2,5,9,0,0,2,0,0,1
765,1,22,28,8,0,0,0,0,1,0,0,0,0,3,1,0,1,3,4,0,1,0,0,0,0
766,1,25,59,15,2,0,0,0,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,0
767,1,89,20,12,4,1,0,0,0,0,1,0,6,40,2,1,3,9,5,0,0,1,0,1,3
768,1,34,20,5,1,0,0,1,0,0,0,0,1,1,1,0,3,18,3,0,0,0,0,0,0
769,1,1209,2,74,64,8,14,22,7,0,11,23,45,115,34,5,50,515,116,4,40,36,3,16,7
770,1,31,138,15,4,0,0,0,0,0,0,1,0,1,0,0,5,4,0,0,0,1,0,0,0
771,1,34,7,23,0,0,0,0,0,0,0,0,0,4,0,0,2,3,1,0,1,0,0,0,0
772,1,25,3,4,2,0,0,0,0,0,0,0,3,0,0,0,1,13,0,0,1,0,0,0,1
773,1,137,4,63,6,0,1,1,0,0,2,1,4,10,1,0,5,18,19,0,2,1,0,2,1
774,1,55,18,27,4,0,0,1,0,0,1,0,1,1,1,0,2,9,5,0,0,2,0,0,1
775,1,29,42,8,3,0,0,1,0,0,0,1,1,4,1,0,4,4,2,0,0,0,0,0,0
776,1,15,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
777,1,35,48,2,2,0,0,0,0,0,0,1,3,1,1,0,5,1,18,0,1,0,0,0,0
778,1,21,5,13,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0
779,1,24,20,16,1,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0
780,1,29,6,17,2,0,1,0,0,0,1,0,3,1,0,0,0,1,2,0,1,0,0,0,0
781,1,14,11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
782,1,17,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0
783,1,44,25,5,2,0,0,0,0,0,1,0,0,3,0,0,23,0,10,0,0,0,0,0,0
784,1,672,1,640,6,0,0,0,3,0,0,0,2,6,0,0,1,5,4,0,1,4,0,0,0
785,1,28,118,3,2,0,1,0,0,0,0,0,1,13,0,0,2,4,0,0,2,0,0,0,0
786,1,125,10,10,4,0,0,3,1,0,3,0,7,9,5,1,8,8,53,0,9,4,0,0,0
787,1,86,29,75,1,0,0,0,0,0,0,0,0,2,0,0,1,2,3,1,0,1,0,0,0
788,1,89,197,2,6,0,0,1,0,0,0,0,9,8,2,1,2,45,11,0,1,0,1,0,0
789,1,68,24,47,1,0,0,0,1,0,0,1,1,4,0,1,2,6,3,1,0,0,0,0,0
790,1,68,5,28,7,0,1,2,0,0,1,2,0,4,3,0,3,8,5,0,1,1,0,1,1
791,1,85,115,70,2,0,2,0,1,0,1,0,0,2,0,0,0,2,2,0,1,2,0,0,0
792,1,12,9,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0
793,1,14,9,3,1,0,0,0,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0
794,1,37,85,29,1,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0
795,1,16,6,1,0,0,1,0,0,0,0,1,8,1,0,0,1,0,2,1,0,0,0,0,0
