UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
530,1,28,1,4,1,1,1,0,0,0,0,1,1,12,0,0,1,4,1,0,0,0,0,1,0
531,1,20,10,10,1,0,0,0,0,0,0,0,1,3,0,0,0,3,1,0,0,1,0,0,0
532,1,1971,1,134,152,6,30,25,19,4,24,26,59,160,66,16,112,205,793,6,47,43,0,24,20
533,1,32,1,5,4,0,1,0,0,0,0,0,5,2,0,0,4,10,1,0,0,0,0,0,0
534,1,34,116,16,3,0,0,0,0,0,0,0,0,1,1,0,3,3,6,0,0,0,0,0,1
535,1,18,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,7,3,0,3,0,0,0,0
536,1,50,53,4,4,0,0,0,0,0,0,1,0,24,1,0,1,9,5,0,0,1,0,0,0
537,1,13,69,0,7,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0
538,1,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
539,1,32,17,26,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
540,1,23,1,14,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0
541,1,44,47,17,2,0,0,0,0,0,2,1,2,3,2,1,2,5,6,0,0,0,0,0,1
542,1,50,159,9,4,0,1,0,0,0,0,0,5,20,1,0,1,7,2,0,0,0,0,0,0
543,1,15,34,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
544,1,17,2,9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0
545,1,36,29,6,0,0,0,0,0,0,0,0,4,0,0,0,6,5,15,0,0,0,0,0,0
546,1,18,2,8,1,0,0,0,0,0,0,0,1,2,0,0,2,2,1,0,0,1,0,0,0
547,1,35,4,24,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,1
548,1,13,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
549,1,93,8,9,3,1,1,1,1,0,1,0,2,4,2,0,7,8,47,2,0,2,0,0,2
550,1,72,26,40,0,0,0,1,1,0,0,0,4,4,1,0,3,11,6,0,1,0,0,0,0
551,1,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0
552,1,42,7,32,2,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0
553,1,15,24,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
554,1,96,5,8,8,0,0,1,1,0,0,2,1,6,1,0,4,11,46,0,1,4,0,2,0
555,1,64,18,29,2,0,1,0,0,0,0,0,4,11,0,0,2,9,6,0,0,0,0,0,0
556,1,15,9,5,0,0,0,0,0,0,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0
557,1,46,36,32,1,0,0,0,0,0,0,0,0,2,3,0,2,4,0,0,1,1,0,0,0
558,1,42,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
559,1,31,11,1,0,0,1,0,0,0,0,2,1,5,1,0,0,4,14,0,0,2,0,0,0
560,1,31,41,2,0,0,0,1,0,0,0,1,2,2,2,0,3,3,14,0,0,1,0,0,0
561,1,28,2,13,3,0,1,2,0,0,0,0,2,2,0,0,0,2,3,0,0,0,0,0,0
562,1,21,50,8,1,0,0,0,0,0,0,0,0,4,1,0,0,2,4,0,0,0,0,0,1
563,1,72,1,64,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1
564,1,51,21,3,3,0,0,0,0,0,0,0,1,34,1,0,0,6,2,0,1,0,0,0,0
565,1,39,6,15,2,0,2,0,0,0,1,0,4,1,0,0,2,5,5,0,1,1,0,0,0
566,1,12,24,4,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0
567,1,161,107,121,4,1,0,5,1,1,2,0,3,5,2,0,3,6,3,0,2,1,0,1,0
568,1,53,2,38,1,0,0,0,0,0,0,1,0,6,0,0,2,3,2,0,0,0,0,0,0
569,1,15,16,4,0,0,0,1,0,0,0,0,2,0,0,0,4,2,1,0,1,0,0,0,0
570,1,31,17,12,2,0,0,1,0,0,0,0,2,1,1,0,4,4,2,1,1,0,0,0,0
571,1,14,18,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,8,0,0,0,0,0,0
572,1,15,28,9,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0
573,1,30,9,27,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
574,1,19,6,2,1,1,1,2,0,0,0,0,0,1,0,0,0,9,1,0,0,1,0,0,0
575,1,44,18,2,4,0,1,0,0,0,0,0,1,6,1,1,3,21,2,0,0,1,0,0,1
576,1,28,16,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1
577,1,25,29,6,10,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0
578,1,27,50,3,1,0,2,0,0,0,0,1,2,0,1,0,0,3,12,0,1,1,0,0,0
579,1,20,50,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,1,30,7,20,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,1,0,1,0,0,0
581,1,31,51,25,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0
582,1,18,10,14,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
583,1,20,12,9,2,0,2,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0
584,1,515,2,237,31,1,7,9,3,1,3,5,17,27,19,5,24,44,32,2,10,16,1,10,11
585,1,21,148,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1,11,1,6,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
587,1,18,21,6,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,1,1,0,0,0
588,1,44,32,3,0,0,0,0,0,0,0,0,0,4,0,0,3,1,32,0,1,0,0,0,0
589,1,37,2,29,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,0,0,0,0,0,0
590,1,39,14,4,2,0,0,1,1,0,0,0,2,4,0,0,3,15,6,0,0,0,0,0,1
591,1,43,13,36,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
592,1,44,63,32,1,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,3,0,0,0,0
593,1,13,3,8,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
594,1,50,80,3,2,0,0,1,1,0,0,0,2,3,2,1,2,25,5,0,1,1,0,0,1
595,1,35,5,5,4,0,0,0,0,0,0,0,0,6,1,0,1,11,6,0,1,0,0,0,0
596,1,29,34,14,0,0,0,0,0,0,0,0,0,3,1,0,2,5,3,0,0,1,0,0,0
597,1,37,1,34,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1,79,36,16,8,0,0,1,0,0,0,0,5,2,0,0,3,31,10,0,1,0,0,1,1
599,1,22,7,1,1,0,0,1,0,0,0,0,7,3,3,0,0,3,2,0,0,1,0,0,0
600,1,15,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
601,1,11,4,6,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
602,1,71,28,50,7,0,0,1,1,0,0,0,4,1,0,0,1,3,3,0,0,0,0,0,0
603,1,68,1,6,2,0,1,2,2,0,0,2,3,1,4,0,28,4,6,0,0,5,0,1,1
604,1,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,1,0,0,0,2
605,1,14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
606,1,60,22,10,4,0,3,0,0,0,0,0,2,2,1,0,3,26,3,0,4,1,0,0,1
607,1,105,14,59,7,0,0,0,0,0,0,0,4,6,1,0,5,5,15,0,2,1,0,0,0
608,1,13,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1,64,41,60,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
610,1,552,4,27,40,1,13,4,2,1,7,5,26,37,16,3,34,230,45,3,23,20,0,10,5
611,1,20,102,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
612,1,12,21,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
613,1,191,37,11,9,1,2,3,0,0,1,2,11,19,7,1,7,85,23,0,6,1,0,0,2
614,1,43,99,37,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
615,1,18,120,10,1,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0
616,1,46,1,3,1,0,1,0,1,0,0,1,2,3,0,0,1,26,6,0,1,0,0,0,0
617,1,47,13,14,3,0,2,2,0,0,2,2,2,4,2,0,2,5,5,0,0,0,0,1,1
618,1,108,10,59,8,0,0,0,0,0,0,1,2,7,0,0,3,16,9,0,1,0,0,1,1
619,1,61,4,6,25,1,1,0,1,0,0,2,3,1,4,0,3,6,6,0,0,2,0,0,0
620,1,103,53,2,6,2,39,1,3,0,3,1,8,4,3,0,6,8,7,2,1,3,0,1,3
621,1,13,44,4,0,0,0,0,0,0,0,0,1,3,0,0,1,3,1,0,0,0,0,0,0
622,1,13,5,9,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
623,1,20,26,15,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
624,1,28,44,1,3,0,0,0,0,0,0,0,2,12,0,0,3,5,2,0,0,0,0,0,0
625,1,28,7,22,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0
626,1,104,26,67,3,0,1,0,0,0,2,0,4,6,1,0,5,7,6,0,1,0,0,1,0
627,1,44,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
628,1,147,20,11,9,0,3,1,1,0,3,2,5,8,4,1,13,54,18,4,4,4,0,1,1
629,1,17,5,7,2,0,0,0,0,0,0,0,2,1,1,0,1,2,1,0,0,0,0,0,0
630,1,28,12,4,1,0,0,0,0,0,0,0,1,2,0,0,4,12,3,0,1,0,0,0,0
631,1,47,1,7,0,0,1,0,0,0,0,0,0,7,0,0,2,24,2,0,0,2,0,1,1
632,1,15,18,1,2,0,0,0,0,0,0,0,1,1,1,0,1,6,0,0,0,1,0,0,1
633,1,19,37,13,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
634,1,34,10,2,3,0,0,0,0,0,0,1,2,17,0,0,1,5,2,1,0,0,0,0,0
635,1,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
636,1,35,14,29,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0
637,1,49,25,32,2,0,1,0,0,0,0,1,3,3,0,0,1,4,1,0,1,0,0,0,0
638,1,42,18,18,0,0,0,0,1,0,0,0,1,5,1,0,3,6,6,0,1,0,0,0,0
639,1,64,8,22,2,0,0,1,0,0,0,2,6,5,3,0,5,6,7,1,0,3,0,1,0
640,1,82,24,7,5,0,1,0,0,0,2,3,1,7,2,1,6,9,32,0,2,0,0,3,1
641,1,28,1,1,2,0,1,0,0,0,0,2,0,10,0,0,1,4,6,0,0,0,0,0,1
642,1,47,44,8,1,0,0,0,0,0,0,3,2,22,0,0,1,5,4,0,0,0,0,0,1
643,1,86,10,32,5,0,1,0,2,0,0,1,2,11,3,0,4,12,10,0,1,2,0,0,0
644,1,146,5,4,3,0,2,0,2,1,2,2,5,12,1,0,9,81,14,0,3,1,0,4,0
645,1,48,46,27,1,0,0,0,1,0,0,0,2,2,2,0,4,2,2,0,2,2,1,0,0
646,1,13,16,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
647,1,31,11,13,1,0,0,0,1,0,0,0,2,1,0,0,3,9,1,0,0,0,0,0,0
648,1,20,52,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
649,1,16,51,10,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0
650,1,11,8,0,4,0,0,1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0
651,1,15,11,7,1,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,0,0,0,0,0
652,1,16,2,7,1,0,1,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0
653,1,24,21,6,1,0,0,0,0,0,0,0,0,3,0,0,2,9,2,0,0,1,0,0,0
654,1,24,158,16,1,0,0,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0
655,1,191,32,81,15,0,3,2,1,1,1,1,10,21,2,0,12,16,15,0,5,3,0,0,2
656,1,1968,8,197,159,1,6,7,14,1,3,8,119,220,15,4,85,804,271,3,12,23,2,3,11
657,1,24,2,19,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
658,1,25,44,12,3,1,0,0,0,0,0,0,1,2,0,0,0,3,2,1,0,0,0,0,0
659,1,16,8,1,3,0,0,0,0,0,0,0,1,8,0,0,0,2,0,0,1,0,0,0,0
660,1,40,14,16,2,0,1,0,0,0,0,0,1,3,2,0,4,7,4,0,0,0,0,0,0
661,1,41,33,30,2,0,0,0,0,0,0,0,1,1,1,0,2,1,3,0,0,0,0,0,0
662,1,66,2,5,8,1,0,0,0,0,0,0,4,28,1,0,5,8,3,0,0,1,0,1,1
663,1,21,4,14,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0
664,1,140,53,1,1,0,5,0,2,0,0,2,2,2,2,2,1,6,106,1,2,4,0,1,0
665,1,111,1,8,7,0,2,1,1,0,1,1,8,12,2,1,9,45,8,1,1,3,0,0,0
666,1,21,25,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
667,1,58,50,5,1,0,1,3,0,0,1,1,4,4,2,0,5,21,6,0,2,1,0,0,1
668,1,41,6,3,3,0,1,0,1,0,0,0,0,2,1,0,0,20,6,0,2,2,0,0,0
669,1,57,34,34,2,0,0,0,1,0,0,1,0,2,0,0,1,12,2,0,1,0,0,0,1
670,1,74,35,28,3,0,1,2,0,0,0,1,0,7,2,1,3,11,12,0,0,1,0,0,2
671,1,84,48,35,4,0,0,0,0,0,0,0,0,12,3,0,4,18,7,0,0,0,0,1,0
672,1,356,16,15,26,6,6,2,2,1,1,4,19,26,11,3,28,135,47,0,10,6,0,3,5
673,1,12,2,1,1,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0
674,1,57,20,32,1,0,0,1,0,0,0,1,3,4,0,1,4,3,5,0,1,1,0,0,0
675,1,59,20,9,4,0,0,0,0,0,0,0,3,6,1,1,2,26,5,0,1,0,0,1,0
676,1,42,10,21,1,1,0,0,0,0,0,1,2,3,0,0,2,6,3,0,0,1,0,1,0
677,1,22,111,15,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
678,1,23,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
679,1,37,19,13,9,0,0,0,0,0,0,0,3,0,1,0,2,3,3,0,1,0,0,0,2
680,1,3275,16,227,227,17,57,44,25,3,30,42,112,241,85,14,174,1384,333,14,84,79,3,39,41
681,1,73,22,43,5,1,0,2,0,0,0,1,0,3,1,1,2,4,5,0,2,0,0,1,2
682,1,17,18,10,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0
683,1,14,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,1,32,52,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0
685,1,86,98,13,8,0,2,1,0,1,0,0,2,31,3,1,4,13,3,0,1,1,0,0,2
686,1,51,56,18,3,0,0,1,1,0,1,1,3,6,1,1,1,6,3,1,3,1,0,0,0
687,1,28,10,12,4,0,1,0,0,0,0,0,1,3,0,0,2,2,3,0,0,0,0,0,0
688,1,22,26,13,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0
689,1,11,60,5,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0
690,1,39,2,19,4,0,2,0,0,0,1,0,2,4,1,0,2,1,1,0,0,0,0,0,2
691,1,48,2,5,2,0,1,0,0,0,1,0,1,4,2,0,2,20,10,0,0,0,0,0,0
692,1,13,9,7,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0
693,1,37,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
694,1,485,12,68,33,0,2,2,4,0,0,2,28,88,4,2,16,183,44,1,0,5,0,2,1
695,1,24,6,1,0,0,0,0,0,0,0,0,0,16,0,0,1,5,0,0,0,1,0,0,0
696,1,17,11,0,1,0,0,0,0,0,0,1,1,6,0,0,2,1,3,0,1,0,0,0,1
697,1,43,78,3,2,0,0,2,0,0,0,1,0,6,0,0,2,23,2,0,1,0,0,1,0
698,1,174,57,5,17,2,0,7,2,0,1,5,9,12,9,0,7,71,21,0,1,2,0,3,0
699,1,14,23,7,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0
700,1,55,2,25,4,0,0,0,0,0,0,0,1,7,0,0,2,7,7,0,1,0,0,0,1
701,1,16,1,13,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
702,1,11,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
703,1,51,132,34,1,0,0,0,1,0,0,1,3,2,1,0,0,4,1,0,0,3,0,0,0
704,1,22,1,17,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
705,1,50,15,6,5,0,2,1,0,0,1,0,1,5,1,1,3,5,16,0,1,2,0,0,0
706,1,63,25,47,2,0,0,0,1,0,0,0,0,3,1,0,1,5,1,0,0,2,0,0,0
707,1,33,76,15,2,0,0,3,0,0,0,1,1,0,0,0,4,3,3,0,0,0,0,0,1
708,1,21,16,13,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,0,0,0
709,1,110,45,9,5,1,0,0,1,0,0,1,6,11,3,0,6,50,10,1,1,4,0,1,0
710,1,1323,6,58,43,4,8,5,5,2,8,8,30,62,23,8,51,878,71,0,15,32,1,9,2
711,1,14,12,5,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0
712,1,23,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
713,1,28,21,2,2,0,2,0,0,0,0,0,2,5,1,0,0,0,13,0,0,1,0,0,0
714,1,60,6,38,0,0,0,0,0,0,0,1,3,3,1,0,1,3,10,0,0,0,0,0,0
715,1,80,4,6,4,0,2,1,0,0,0,0,5,27,0,0,6,13,9,0,2,0,0,1,4
716,1,33,34,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
717,1,28,21,10,0,1,0,0,0,0,0,0,1,8,0,0,0,2,6,0,0,0,0,0,0
718,1,24,34,15,3,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
719,1,16,10,3,1,0,0,0,0,0,0,0,0,1,1,0,0,3,6,0,1,0,0,0,0
720,1,14,169,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
721,1,49,37,22,8,0,0,0,0,0,1,0,3,2,0,0,2,8,3,0,0,0,0,0,0
722,1,78,20,46,3,0,0,0,1,0,0,0,7,6,1,0,2,3,5,0,2,2,0,0,0
723,1,41,12,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
724,1,65,75,3,3,0,1,1,0,0,1,2,4,5,2,1,3,8,27,1,0,1,0,0,2
725,1,196,4,12,9,1,4,0,4,0,2,3,5,17,3,2,9,79,23,2,6,5,0,4,6
726,1,25,39,18,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0
727,1,990,67,32,19,2,6,3,13,3,2,1,12,37,12,6,15,761,40,0,3,12,1,9,1
728,1,32,62,23,1,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0
729,1,5107,6,263,296,23,54,67,50,6,35,61,175,372,132,37,277,2410,445,5,120,151,7,52,69
730,1,75,31,1,2,0,5,3,0,0,0,0,2,5,3,0,6,35,10,0,0,1,0,0,2
731,1,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1,56,368,26,1,1,1,1,1,0,0,1,5,1,1,0,6,2,8,0,1,0,0,0,0
733,1,15,6,9,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
734,1,42,78,21,1,0,0,0,0,0,0,1,1,5,1,0,2,7,3,0,0,0,0,0,0
735,1,20,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1,125,27,8,9,0,0,1,1,0,3,1,9,9,4,0,4,51,15,0,3,4,0,0,3
737,1,35,119,17,3,0,0,0,0,0,0,0,2,4,0,0,1,5,2,0,0,1,0,0,0
738,1,38,19,31,1,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0
739,1,96,26,35,5,0,3,0,0,0,0,2,5,12,1,1,3,13,9,0,5,1,0,0,1
740,1,106,43,4,8,0,1,0,0,0,0,1,10,9,1,0,6,54,8,1,3,0,0,0,0
741,1,36,2,3,3,0,0,0,1,0,1,0,1,3,3,0,2,14,4,0,0,0,0,1,0
742,1,34,24,19,2,0,1,0,0,0,0,0,2,2,0,0,1,3,2,0,1,1,0,0,0
743,1,25,1,1,2,0,1,0,0,0,0,2,0,1,0,0,1,10,3,0,3,0,0,0,1
744,1,142,6,8,5,0,2,5,1,1,4,4,5,14,2,0,9,58,14,0,3,3,0,0,4
745,1,19,8,11,0,0,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0
746,1,173,24,8,74,0,2,2,1,0,1,0,7,9,6,0,15,17,18,2,6,3,0,1,1
747,1,16,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,1
748,1,55,8,8,2,0,1,0,0,0,0,0,5,24,1,0,3,5,2,0,0,4,0,0,0
749,1,50,4,6,7,0,0,0,0,0,0,4,1,4,0,0,3,21,4,0,0,0,0,0,0
750,1,37,22,18,0,0,2,1,1,1,0,0,2,3,0,0,1,1,4,0,1,2,0,0,0
751,1,70,1,32,3,1,0,1,0,0,1,0,2,7,1,0,1,9,6,0,3,2,0,0,1
752,1,4809,1,412,264,20,40,41,43,4,27,41,168,501,138,21,347,522,1941,8,74,97,5,43,52
753,1,16,22,8,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0
754,1,18,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,13,0,0,0,0,0,0,0
755,1,61,33,4,7,0,0,0,0,0,0,1,5,3,1,1,3,29,4,0,1,1,0,0,1
756,1,182,52,104,8,0,6,2,0,0,1,1,5,13,2,0,1,11,16,2,4,3,0,1,2
757,1,21,2,3,7,0,0,0,0,0,0,0,1,4,1,0,0,4,1,0,0,0,0,0,0
758,1,31,20,16,1,0,0,0,0,1,0,1,1,2,3,0,0,4,1,0,1,0,0,0,0
759,1,41,23,22,2,0,1,0,1,0,0,2,1,2,1,0,3,2,1,0,1,2,0,0,0
760,1,46,3,33,1,0,1,0,0,0,0,0,3,1,0,0,0,4,2,0,1,0,0,0,0
761,1,17,46,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
762,1,109,19,47,6,0,0,2,2,0,0,1,4,10,4,0,10,13,5,0,2,1,0,0,2
763,1,18,9,4,1,0,1,0,0,0,0,0,0,1,0,0,1,1,9,0,0,0,0,0,0
764,1,127,1,12,3,0,3,0,0,0,0,1,6,3,2,0,13,15,67,0,1,0,0,1,0
765,1,44,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0
766,1,13,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1,13,51,1,5,0,1,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0
768,1,37,10,23,3,0,1,0,0,0,0,0,0,3,0,0,1,2,4,0,0,0,0,0,0
769,1,23,6,18,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0
770,1,55,13,7,3,0,1,0,0,0,0,1,3,4,0,0,3,27,5,0,1,0,0,0,0
771,1,20,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
772,1,48,1,30,5,0,0,0,0,0,0,0,4,0,0,0,1,1,5,0,0,2,0,0,0
773,1,33,14,27,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
774,1,17,56,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
775,1,16,34,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1,34,5,3,1,0,0,0,0,0,0,0,2,2,0,1,1,18,6,0,0,0,0,0,0
777,1,35,20,3,4,0,0,0,0,0,0,0,2,1,0,0,4,6,14,0,0,0,0,1,0
778,1,36,124,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
779,1,29,8,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
780,1,2388,18,116,155,11,33,36,24,4,31,28,69,167,79,22,125,1027,241,11,86,62,6,32,23
781,1,53,2,46,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
782,1,24,56,16,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0
783,1,45,175,17,6,1,0,0,0,0,0,0,1,3,0,1,1,8,6,0,0,1,0,0,0
784,1,58,4,4,4,0,0,0,1,0,0,1,5,4,3,0,2,29,2,0,2,0,0,0,1
785,1,143,23,51,12,1,2,0,3,0,1,3,7,12,9,0,6,13,11,0,7,1,0,2,2
786,1,332,50,23,22,0,8,4,6,0,2,4,10,19,6,2,21,151,25,1,10,8,1,5,4
787,1,46,51,19,4,0,0,0,0,0,0,0,4,4,1,0,6,6,2,0,0,0,0,0,0
788,1,12,13,7,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
789,1,24,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,14,1,0,1,1,0,0,1
790,1,26,18,18,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0
791,1,11,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,0
792,1,1036,14,96,67,5,9,13,5,1,4,13,38,113,18,3,59,381,146,1,16,19,1,13,15
793,1,12,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0
794,1,105,13,54,5,1,2,3,0,0,0,0,3,6,2,0,4,10,10,0,2,1,0,1,1
795,1,19,154,8,2,0,1,0,0,0,0,0,2,1,0,0,3,1,1,0,0,0,0,0,0
