UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
530,1,70,21,10,5,0,0,0,0,0,1,0,2,6,2,0,3,29,9,0,0,2,0,1,0
531,1,47,38,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
532,1,349,54,16,16,1,3,2,4,1,5,5,14,27,7,5,10,27,183,2,9,9,1,0,2
533,1,84,31,8,11,1,1,0,0,0,0,0,2,7,1,0,4,34,10,0,2,0,0,0,3
534,1,166,2,11,13,1,2,0,0,0,1,1,4,14,4,2,10,15,68,0,13,5,0,0,2
535,1,44,17,20,0,0,0,0,0,0,1,0,1,10,0,0,0,6,5,0,1,0,0,0,0
536,1,29,15,3,1,0,0,0,0,0,1,0,0,16,1,0,2,3,0,1,1,0,0,0,0
537,1,62,1,8,6,1,0,0,0,0,0,0,2,8,0,0,2,24,8,0,1,1,0,0,1
538,1,100,3,9,2,0,6,1,0,1,1,1,6,36,4,1,3,11,11,0,2,3,0,1,1
539,1,13,5,2,0,0,0,0,0,0,0,1,2,0,1,0,0,5,2,0,0,0,0,0,0
540,1,1510,4,116,64,10,18,14,12,7,7,9,38,109,30,8,44,837,90,4,23,36,3,11,20
541,1,17,16,3,1,0,1,0,0,0,0,0,0,0,1,0,1,7,2,0,1,0,0,0,0
542,1,20,86,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
543,1,16,14,3,0,0,0,0,0,0,0,0,7,2,0,0,1,1,2,0,0,0,0,0,0
544,1,16,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
545,1,48,34,7,4,0,0,0,0,0,0,0,0,5,1,0,1,8,20,0,0,1,0,1,0
546,1,67,22,9,2,0,2,0,1,0,0,2,2,4,1,0,4,27,7,1,3,1,0,0,1
547,1,1334,40,101,61,7,10,20,11,0,6,13,39,89,29,2,71,675,130,1,24,15,0,17,13
548,1,102,16,3,7,2,1,0,1,0,1,2,7,44,1,0,3,13,9,0,3,3,1,0,1
549,1,31,15,1,3,0,0,0,0,0,0,0,1,3,0,0,4,16,2,0,0,0,0,0,1
550,1,20,31,15,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
551,1,40,6,2,2,0,1,0,0,0,0,1,3,1,2,0,2,18,6,0,0,0,0,0,2
552,1,31,6,2,1,0,0,0,0,0,0,0,3,4,0,0,1,15,3,0,0,1,0,0,1
553,1,14,2,1,1,0,0,0,0,0,0,0,2,7,0,0,3,0,0,0,0,0,0,0,0
554,1,37,1,13,3,0,0,0,0,0,1,1,3,3,0,0,1,6,6,0,0,0,0,0,0
555,1,145,26,77,7,0,1,0,1,1,0,1,6,10,1,0,4,19,9,0,2,2,0,3,1
556,1,41,5,17,1,0,0,0,1,0,0,0,1,1,1,1,4,4,9,0,0,0,0,0,1
557,1,18,194,12,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0
558,1,51,28,5,3,1,0,0,0,0,0,0,4,6,0,0,5,20,6,0,0,0,0,0,1
559,1,45,76,2,3,0,0,0,1,0,1,1,2,4,1,0,1,21,3,0,2,1,0,0,2
560,1,95,22,4,3,0,0,2,0,0,0,3,3,6,5,0,1,52,7,0,2,5,0,1,1
561,1,39,133,27,1,0,0,0,1,0,0,0,1,2,0,0,0,2,3,0,1,0,0,1,0
562,1,13,129,6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0
563,1,67,2,33,4,0,0,0,0,0,0,1,6,7,0,0,6,7,2,0,0,1,0,0,0
564,1,46,156,29,1,0,0,0,0,0,1,0,1,4,0,2,0,3,3,0,0,2,0,0,0
565,1,31,3,15,1,0,0,0,0,0,0,0,2,1,0,1,1,3,4,0,0,0,0,3,0
566,1,57,20,2,0,0,0,1,0,0,0,0,1,3,0,0,3,7,36,0,1,3,0,0,0
567,1,60,46,52,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,0
568,1,52,134,16,3,0,0,1,0,0,0,0,2,8,2,0,2,9,7,1,0,0,1,0,0
569,1,35,192,17,0,0,0,1,0,0,2,0,1,4,0,0,0,4,3,0,1,1,0,1,0
570,1,18,11,9,0,0,0,0,0,0,0,0,2,2,0,0,1,3,1,0,0,0,0,0,0
571,1,24,18,18,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0
572,1,37,7,2,1,0,1,0,0,0,0,1,3,4,2,0,3,17,2,0,0,1,0,0,0
573,1,68,23,32,6,0,1,2,0,0,0,1,1,5,2,0,3,6,4,0,2,2,0,0,1
574,1,34,24,13,4,0,0,0,0,0,1,0,1,2,0,0,5,2,6,0,0,0,0,0,0
575,1,30,8,11,0,0,1,0,0,0,1,0,2,4,1,0,3,2,3,0,1,1,0,0,0
576,1,22,38,14,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0
577,1,80,1,56,3,0,0,0,0,0,1,0,0,5,0,0,3,6,4,0,1,1,0,0,0
578,1,20,10,2,0,0,1,0,0,0,0,0,1,9,0,0,0,4,3,0,0,0,0,0,0
579,1,35,27,17,2,0,1,0,0,0,1,0,1,1,0,0,1,4,3,1,1,1,0,0,1
580,1,12,102,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
581,1,35,14,20,2,0,0,0,0,0,0,0,1,1,0,0,1,8,2,0,0,0,0,0,0
582,1,76,28,2,0,1,0,0,0,0,0,0,1,1,0,0,1,3,67,0,0,0,0,0,0
583,1,37,6,34,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
584,1,15,14,12,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
585,1,32,10,23,1,0,0,0,0,0,0,1,0,3,0,0,0,2,2,0,0,0,0,0,0
586,1,49,83,5,5,0,0,0,0,0,1,1,3,24,1,0,0,4,1,0,2,1,0,0,1
587,1,49,40,19,3,0,0,0,0,0,0,0,3,9,0,0,2,11,2,0,0,0,0,0,0
588,1,12,35,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
589,1,31,20,19,2,0,0,0,0,0,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0
590,1,44,11,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
591,1,19,5,9,0,0,0,0,0,0,0,0,1,1,0,0,2,3,2,1,0,0,0,0,0
592,1,18,112,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
593,1,13,20,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
594,1,37,3,3,3,0,0,0,2,0,0,0,1,3,0,1,1,18,5,0,0,0,0,0,0
595,1,72,78,5,3,0,0,1,0,0,0,1,1,33,1,0,7,9,6,0,3,1,0,0,1
596,1,21,30,17,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
597,1,27,13,1,1,0,0,0,0,0,0,0,4,0,0,0,0,16,3,0,1,1,0,0,0
598,1,67,3,9,3,0,2,1,0,0,1,1,0,5,1,1,2,27,7,0,1,3,0,1,2
599,1,15,11,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
600,1,20,20,11,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0
601,1,103,11,7,5,0,0,1,2,0,1,0,2,6,0,1,52,12,6,0,2,3,0,0,3
602,1,17,44,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
603,1,25,10,11,0,0,0,0,0,0,0,0,2,4,0,0,1,2,4,0,0,0,0,0,1
604,1,495,30,69,77,2,3,3,4,0,2,1,37,20,6,2,33,20,195,0,10,7,0,4,0
605,1,36,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
606,1,93,38,47,8,1,1,0,1,0,0,0,4,2,0,0,5,14,8,0,1,0,0,0,1
607,1,45,4,6,2,0,0,1,1,0,2,2,1,5,0,0,2,2,19,0,0,2,0,0,0
608,1,12,58,5,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0
609,1,36,11,20,1,0,1,0,0,0,0,0,1,2,0,0,3,4,4,0,0,0,0,0,0
610,1,35,38,17,1,0,1,0,0,0,0,0,2,6,0,0,2,4,1,1,0,0,0,0,0
611,1,62,15,6,4,0,0,0,0,0,0,3,1,4,1,0,7,25,8,0,2,1,0,0,0
612,1,95,1,8,5,0,0,1,1,0,0,0,2,44,2,0,5,9,11,0,2,2,0,0,3
613,1,33,48,14,1,0,1,0,1,0,0,2,0,4,0,1,2,4,2,0,1,0,0,0,0
614,1,15,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
615,1,12,5,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,1,21,132,14,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1
617,1,15,16,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
618,1,38,10,34,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
619,1,906,1,88,29,1,1,5,2,2,1,3,29,62,9,3,26,543,82,1,5,13,0,0,1
620,1,20,11,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
621,1,144,111,74,7,0,2,0,1,0,2,0,5,11,1,0,9,13,7,0,5,2,0,0,5
622,1,40,20,25,2,0,1,0,0,0,0,0,0,2,1,0,0,5,4,0,0,0,0,0,0
623,1,31,9,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0
624,1,63,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0
625,1,16,14,8,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0
626,1,97,2,35,7,1,2,1,0,0,0,0,4,11,3,0,4,12,5,0,7,2,0,2,1
627,1,35,2,23,1,0,0,0,0,0,0,0,1,1,0,0,2,5,2,0,0,0,0,0,0
628,1,29,62,4,1,0,0,0,0,0,1,0,0,4,1,0,0,14,3,0,0,1,0,0,0
629,1,1342,24,959,54,6,4,5,7,1,2,11,15,65,12,2,22,68,69,0,13,13,1,5,8
630,1,132,14,11,8,0,2,0,2,0,1,5,4,3,3,0,10,62,13,0,3,3,0,1,1
631,1,84,28,35,5,0,1,0,0,0,0,0,5,9,0,0,3,17,7,1,1,0,0,0,0
632,1,17,23,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
633,1,472,11,21,25,0,8,9,5,1,3,6,19,33,17,1,26,216,49,3,13,10,1,3,3
634,1,26,4,2,1,0,1,1,0,0,0,0,1,2,0,0,3,8,2,0,1,2,0,0,2
635,1,12,13,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
636,1,74,23,10,2,0,0,0,1,1,0,2,3,2,4,1,3,34,5,0,1,4,0,0,1
637,1,29,93,17,4,0,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,0,0
638,1,35,216,2,2,0,0,0,2,0,0,0,1,3,16,0,3,2,1,0,2,0,0,1,0
639,1,178,25,139,1,0,1,0,1,0,0,1,3,5,0,0,5,13,8,0,0,1,0,0,0
640,1,14,30,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
641,1,81,1,8,4,1,2,0,0,0,1,0,6,10,2,0,4,31,11,0,0,0,0,0,1
642,1,2272,5,1349,65,1,11,4,13,0,6,7,55,75,27,6,71,296,230,6,13,20,1,9,7
643,1,28,36,21,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
644,1,32,9,1,3,0,1,0,0,0,0,1,2,12,1,0,2,4,4,0,1,0,0,0,0
645,1,37,2,3,0,1,2,0,0,0,0,0,3,14,2,0,0,4,6,0,2,0,0,0,0
646,1,59,76,3,2,0,1,0,0,0,0,3,2,31,4,0,5,4,4,0,0,0,0,0,0
647,1,56,65,31,6,0,0,0,0,0,1,0,5,1,0,0,1,9,2,0,0,0,0,0,0
648,1,12,24,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
649,1,22,10,2,0,0,1,0,0,0,0,0,1,11,0,0,0,4,1,0,1,1,0,0,0
650,1,24,78,19,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0
651,1,63,58,40,0,0,1,0,0,0,0,0,3,2,0,0,2,9,4,0,1,1,0,0,0
652,1,1996,4,1461,53,4,7,3,8,1,4,5,36,86,8,7,56,122,97,4,8,16,0,4,6
653,1,29,10,18,0,0,0,0,0,0,0,0,0,6,1,0,1,3,0,0,0,0,0,0,0
654,1,18,8,12,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0
655,1,53,144,41,1,1,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,1,0,0,0
656,1,17,18,1,1,0,0,0,0,0,0,0,1,1,2,0,1,8,2,0,0,0,0,0,0
657,1,51,8,24,4,0,1,0,1,0,1,0,6,4,1,0,1,4,4,0,0,0,0,0,0
658,1,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
659,1,11,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1,14,5,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
661,1,13,11,3,0,0,0,0,0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0
662,1,39,5,3,3,0,0,0,0,0,0,1,5,1,0,0,5,17,2,1,0,0,1,0,0
663,1,62,10,4,0,0,1,0,0,0,1,1,4,5,1,1,3,34,3,0,2,1,0,0,1
664,1,19,8,10,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0
665,1,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
666,1,78,47,10,6,0,0,0,0,0,1,0,4,5,4,0,8,27,12,0,1,0,0,0,0
667,1,27,20,3,0,0,0,0,1,0,0,0,2,6,0,0,2,2,11,0,0,0,0,0,0
668,1,25,70,4,0,0,1,1,0,0,0,1,2,0,1,0,1,2,11,0,0,1,0,0,0
669,1,47,31,43,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
670,1,27,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
671,1,12,2,8,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
672,1,38,2,32,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
673,1,98,3,35,7,0,3,2,1,0,0,1,6,11,3,2,2,10,12,1,1,0,0,1,0
674,1,1645,48,660,93,3,18,17,9,2,6,23,73,114,40,5,97,205,191,6,22,32,2,11,16
675,1,34,20,3,4,0,1,0,0,0,0,0,1,0,2,0,2,17,3,0,0,1,0,0,0
676,1,155,4,24,3,0,0,1,2,0,0,0,5,19,1,0,11,14,72,0,0,2,0,0,1
677,1,41,26,28,2,0,1,0,2,0,1,0,0,2,0,0,0,4,0,0,0,1,0,0,0
678,1,1421,19,1149,17,2,2,3,8,0,3,2,12,37,9,2,16,74,67,7,0,8,0,2,1
679,1,31,2,17,0,0,0,0,0,0,1,0,1,3,0,0,2,6,1,0,0,0,0,0,0
680,1,20,25,8,0,0,0,0,0,0,0,0,1,3,0,0,2,3,3,0,0,0,0,0,0
681,1,25,10,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
682,1,123,52,55,5,1,1,1,1,0,0,0,3,10,2,0,10,17,9,0,3,2,0,2,1
683,1,18,2,1,3,0,0,0,0,0,0,0,1,6,0,0,2,3,2,0,0,0,0,0,0
684,1,32,38,23,0,0,0,0,0,0,0,0,1,2,1,0,3,1,1,0,0,0,0,0,0
685,1,28,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
686,1,113,230,15,8,0,1,0,0,0,1,2,5,9,2,1,1,49,12,0,0,4,0,2,1
687,1,29,13,12,1,0,0,1,1,0,0,0,1,0,1,1,2,1,6,0,2,0,0,0,0
688,1,18,18,1,1,0,0,0,0,0,0,0,0,0,0,1,8,3,3,0,1,0,0,0,0
689,1,20,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0
690,1,17,35,7,2,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0
691,1,41,15,27,3,0,0,0,0,0,0,0,3,0,0,0,1,3,4,0,0,0,0,0,0
692,1,29,3,0,1,0,1,0,0,0,0,0,0,17,0,0,0,3,3,0,0,2,1,1,0
693,1,82,98,4,2,1,3,1,1,0,1,0,3,7,5,2,4,40,5,0,0,2,0,0,1
694,1,22,72,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,1
695,1,19,116,3,1,0,0,0,0,0,0,0,0,2,1,0,1,3,8,0,0,0,0,0,0
696,1,40,2,3,1,0,0,0,0,0,0,0,2,6,1,1,3,18,4,0,0,1,0,0,0
697,1,38,4,28,0,0,2,0,1,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0
698,1,30,13,3,1,0,0,0,0,0,0,0,1,2,1,0,1,3,14,0,2,1,0,0,1
699,1,3936,2,1736,202,16,38,34,23,5,14,53,129,302,80,19,194,447,429,7,67,69,3,29,40
700,1,25,6,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,1,72,4,48,5,1,0,0,0,0,0,3,2,4,0,0,0,4,3,0,1,0,0,1,0
702,1,14,30,2,0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,1,0,0,0,0,0
703,1,44,64,36,1,0,0,0,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0
704,1,109,296,13,7,0,2,0,0,0,0,2,10,8,2,1,5,44,12,1,2,0,0,0,0
705,1,21,2,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
706,1,43,38,4,1,0,0,0,0,0,0,0,2,4,0,0,1,25,3,0,2,0,0,0,1
707,1,14,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
708,1,11,38,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0
709,1,24,13,6,1,0,0,0,0,0,0,0,0,2,0,0,3,11,1,0,0,0,0,0,0
710,1,87,7,40,4,0,0,1,0,0,0,1,4,3,2,0,3,13,12,0,2,1,0,0,1
711,1,109,7,5,7,0,3,0,2,0,0,1,3,8,3,0,7,50,12,0,2,4,0,1,1
712,1,24,6,11,1,0,1,0,0,0,0,0,3,3,0,0,0,1,3,0,0,1,0,0,0
713,1,84,3,61,5,0,0,0,0,0,0,0,2,3,2,0,3,3,2,0,0,1,1,1,0
714,1,33,14,18,0,0,0,0,0,0,0,0,1,0,0,0,1,10,3,0,0,0,0,0,0
715,1,24,22,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
716,1,12,48,6,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0
717,1,30,24,20,3,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0
718,1,58,37,42,2,0,1,1,0,0,0,0,1,3,0,0,2,3,3,0,0,0,0,0,0
719,1,100,9,12,4,1,2,1,1,0,1,2,1,9,6,0,9,30,12,0,1,5,0,1,2
720,1,38,31,5,2,0,0,0,0,0,0,1,3,2,0,0,4,16,5,0,0,0,0,0,0
721,1,19,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1,33,2,23,0,0,0,0,0,0,0,0,5,2,1,0,0,2,0,0,0,0,0,0,0
723,1,38,44,3,2,1,0,0,0,0,0,0,0,3,1,0,3,19,6,0,0,0,0,0,0
724,1,32,20,1,0,0,0,0,0,0,0,2,0,3,13,1,0,4,5,0,0,1,0,0,2
725,1,27,3,14,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0
726,1,59,58,29,12,0,0,0,0,0,0,0,5,2,0,0,2,3,4,0,0,2,0,0,0
727,1,31,20,2,1,0,1,0,0,0,0,1,0,21,0,0,1,2,1,1,0,0,0,0,0
728,1,16,24,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
729,1,17,23,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
730,1,12,26,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0
731,1,32,1,1,1,1,0,0,0,0,0,0,3,2,0,0,3,15,5,0,0,1,0,0,0
732,1,16,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1,31,4,22,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,0,0
734,1,31,117,23,0,0,1,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0
735,1,36,25,32,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
736,1,44,20,6,1,1,1,2,0,0,0,0,3,18,0,0,3,7,1,0,0,0,0,0,1
737,1,36,77,27,4,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0
738,1,21,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
739,1,11,24,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
740,1,30,4,7,6,0,0,0,0,0,0,0,2,0,1,0,0,12,1,0,0,1,0,0,0
741,1,181,61,20,3,3,1,1,0,0,0,3,3,24,1,1,8,87,14,0,2,5,0,4,1
742,1,55,1,19,4,0,0,0,0,0,1,0,4,5,1,1,6,5,7,0,1,1,0,0,0
743,1,28,5,24,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
744,1,92,9,11,6,0,0,1,0,0,1,0,3,5,2,1,2,39,11,1,3,2,0,0,4
745,1,18,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1,22,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
747,1,83,1,66,2,0,1,1,1,0,0,0,4,2,0,0,2,2,0,0,2,0,0,0,0
748,1,22,1,4,0,0,0,0,0,0,0,0,2,1,0,0,1,13,1,0,0,0,0,0,0
749,1,43,2,7,2,0,0,0,0,0,0,0,4,4,0,0,4,5,16,0,0,1,0,0,0
750,1,76,28,2,1,1,0,0,0,0,2,1,6,5,3,0,3,31,10,1,5,2,0,0,3
751,1,18,6,14,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
752,1,63,10,24,2,0,0,0,0,0,1,1,2,7,0,1,6,10,7,0,1,1,0,0,0
753,1,82,17,63,14,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
754,1,63,1,3,5,0,1,3,0,0,1,1,3,26,0,0,4,7,3,0,1,3,0,1,1
755,1,156,28,105,3,0,2,2,0,0,0,0,5,7,1,0,5,19,5,0,2,0,0,0,0
756,1,20,54,2,1,0,0,0,0,0,0,0,1,10,0,0,2,3,1,0,0,0,0,0,0
757,1,62,46,51,1,0,0,0,0,1,0,0,2,0,0,0,1,3,2,0,0,1,0,0,0
758,1,68,33,47,3,0,0,0,0,0,0,0,3,3,0,0,2,7,2,0,0,1,0,0,0
759,1,34,25,12,1,0,0,0,0,0,0,0,1,6,0,0,3,5,6,0,0,0,0,0,0
760,1,12,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
761,1,26,2,3,1,0,0,0,0,0,0,1,0,3,0,0,2,11,4,1,0,0,0,0,0
762,1,25,15,5,4,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0
763,1,67,2,53,1,0,0,0,0,0,1,0,1,1,0,0,1,2,6,0,1,0,0,0,0
764,1,43,2,28,3,0,0,0,0,0,1,0,1,4,0,0,1,2,3,0,0,0,0,0,0
765,1,32,41,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0
766,1,43,23,8,3,0,1,0,0,0,0,0,3,17,0,0,3,4,4,0,0,0,0,0,0
767,1,76,4,46,4,0,0,0,0,0,1,0,4,3,0,0,6,5,5,0,0,2,0,0,0
768,1,83,2,3,11,1,2,1,2,1,1,4,7,5,2,0,4,5,29,0,0,3,0,2,0
769,1,44,64,34,4,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0
770,1,30,2,2,3,0,0,1,0,0,0,0,1,2,0,0,0,18,0,0,1,0,0,0,2
771,1,22,22,17,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
772,1,14,11,10,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
773,1,44,54,3,1,1,0,0,0,0,0,0,1,6,1,1,2,16,9,0,0,3,0,0,0
774,1,55,1,3,6,1,1,0,0,0,0,0,0,31,3,0,0,5,3,0,0,1,1,0,0
775,1,790,36,69,47,4,11,8,8,0,5,7,32,60,11,2,43,350,86,1,20,13,2,7,4
776,1,78,28,2,3,0,0,0,1,0,0,1,0,1,1,0,2,3,63,0,1,0,0,0,0
777,1,30,1,13,1,0,0,1,0,0,0,0,0,5,0,0,5,4,1,0,0,0,0,0,0
778,1,36,15,2,1,0,0,0,0,0,0,0,4,0,1,0,3,18,5,0,0,1,0,1,0
779,1,22,10,8,1,0,0,0,0,0,0,0,1,2,1,0,1,3,2,0,1,2,0,0,0
780,1,57,6,22,2,0,0,1,0,0,0,2,3,7,2,0,3,5,7,0,0,2,0,0,1
781,1,22,39,3,1,0,0,0,0,0,0,0,0,2,0,1,0,2,10,0,2,1,0,0,0
782,1,65,17,6,4,1,0,1,0,1,0,2,7,4,0,0,6,8,24,0,1,0,0,0,0
783,1,712,28,406,89,0,1,0,2,0,0,0,90,19,1,1,19,57,23,0,2,1,0,1,0
784,1,49,42,30,0,0,0,1,0,1,0,0,1,6,0,0,1,4,4,0,1,0,0,0,0
785,1,26,8,11,1,0,1,0,2,0,0,0,1,3,0,0,2,2,1,0,0,1,0,0,1
786,1,25,10,10,0,0,0,0,0,0,0,1,4,3,2,0,1,1,2,0,0,0,0,0,1
787,1,17,1,9,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
788,1,27,17,2,3,0,0,0,0,0,0,0,1,12,0,1,0,2,5,0,0,0,1,0,0
789,1,103,14,2,4,0,1,3,1,0,0,2,5,68,1,0,1,7,5,0,1,2,0,0,0
790,1,48,22,16,4,1,0,1,0,0,0,2,6,1,0,0,2,6,6,0,0,2,0,0,1
791,1,14,29,1,1,0,0,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0
792,1,14,7,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
793,1,14,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,7,0,0,0,0,0,0
794,1,45,46,4,2,0,0,1,0,0,0,0,2,4,1,0,3,20,6,0,0,0,0,0,2
795,1,266,74,12,13,1,3,3,3,2,1,7,9,17,3,0,6,148,19,6,4,6,0,1,2
