UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
521,1,22,20,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
522,1,59,2,30,3,0,0,1,1,0,0,0,1,3,1,0,3,5,6,0,1,0,0,1,3
523,1,36,18,26,2,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0
524,1,75,14,57,1,0,0,0,0,0,0,0,2,3,0,0,1,8,2,1,0,0,0,0,0
525,1,12,20,3,1,0,0,0,1,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0
526,1,29,41,19,1,0,0,0,0,0,0,0,1,3,0,0,2,2,1,0,0,0,0,0,0
527,1,23,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
528,1,86,37,45,2,0,1,0,0,0,0,1,6,4,1,0,5,7,7,0,4,3,0,0,0
529,1,19,21,8,0,0,0,0,0,0,0,0,2,5,0,0,1,2,1,0,0,0,0,0,0
530,1,46,1,14,3,0,1,0,0,0,0,0,2,8,1,1,1,6,4,0,4,0,0,1,0
531,1,29,14,25,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
532,1,480,9,191,24,2,5,5,3,0,3,6,20,42,14,2,25,62,54,2,3,6,1,1,9
533,1,19,17,14,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
534,1,31,31,1,0,0,1,0,0,0,0,0,1,16,1,0,0,4,5,0,0,2,0,0,0
535,1,453,9,29,12,1,8,4,3,2,4,4,9,29,6,4,10,276,31,1,9,7,0,2,2
536,1,55,70,4,4,0,1,0,0,0,0,0,3,4,0,0,3,10,24,1,1,0,0,0,0
537,1,14,96,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
538,1,44,4,1,1,0,1,1,1,0,0,1,2,1,0,1,1,22,8,0,1,0,0,1,1
539,1,21,23,11,1,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0
540,1,84,36,6,5,1,0,0,0,2,2,1,1,2,1,0,8,6,44,0,2,1,0,0,2
541,1,12,27,5,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0
542,1,2601,18,2231,27,2,4,2,6,0,7,2,44,44,6,0,27,93,76,12,7,8,0,3,0
543,1,35,48,28,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0
544,1,16,35,7,1,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,1,0,0,0,0
545,1,24,2,14,2,0,1,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0
546,1,26,7,15,0,0,0,0,0,0,0,0,3,2,0,0,2,3,1,0,0,0,0,0,0
547,1,78,31,10,3,1,1,0,0,0,1,2,4,9,3,0,4,9,28,0,0,2,0,1,0
548,1,16,7,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,1,0,0,0
549,1,40,70,3,3,0,2,1,1,0,0,0,1,1,2,0,3,4,18,0,0,0,0,0,1
550,1,27,213,1,0,0,0,0,0,0,0,1,3,1,3,0,0,12,2,0,1,2,0,0,1
551,1,183,2,97,8,1,3,2,4,0,1,0,9,9,8,1,4,12,13,0,4,6,0,1,0
552,1,45,22,26,2,0,0,0,0,0,0,0,1,2,0,0,2,8,4,0,0,0,0,0,0
553,1,37,7,4,2,1,2,0,1,0,0,0,13,2,1,0,3,4,4,0,0,0,0,0,0
554,1,63,16,29,2,0,0,0,0,0,0,0,0,3,0,0,0,20,7,1,1,0,0,0,0
555,1,13,4,1,0,0,0,0,0,0,0,1,1,5,0,0,2,1,2,0,0,0,0,0,0
556,1,51,14,18,2,1,0,0,0,0,0,2,1,5,2,1,4,9,3,0,3,0,0,0,0
557,1,11,10,1,1,0,0,0,0,0,0,0,1,0,0,1,0,5,2,0,0,0,0,0,0
558,1,15,40,2,0,0,0,0,0,0,0,0,9,1,0,0,1,1,1,0,0,0,0,0,0
559,1,28,29,18,1,0,0,0,1,0,0,0,1,1,0,0,2,4,0,0,0,0,0,0,0
560,1,1102,46,45,24,3,9,2,15,3,4,6,12,41,13,4,12,825,53,3,6,11,2,6,3
561,1,236,80,16,17,0,4,6,0,1,1,2,10,24,2,1,19,105,15,0,2,5,1,3,2
562,1,55,4,39,1,0,0,0,0,0,0,1,0,2,0,0,1,6,4,1,0,0,0,0,0
563,1,18,9,4,2,0,0,1,0,0,0,0,1,3,0,0,0,4,3,0,0,0,0,0,0
564,1,71,28,33,2,0,2,0,0,0,0,0,1,3,4,1,1,13,9,0,0,2,0,0,0
565,1,59,2,4,2,0,2,1,0,0,0,0,3,6,2,0,2,26,8,0,1,2,0,0,0
566,1,14,5,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
567,1,39,17,25,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0
568,1,23,47,14,2,0,0,0,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0
569,1,12,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
570,1,15,3,3,0,0,0,0,0,0,1,0,1,4,0,0,1,2,1,0,1,1,0,0,0
571,1,14,29,7,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0
572,1,85,10,7,7,0,1,0,3,0,1,2,0,4,3,2,4,38,7,0,1,3,0,1,1
573,1,37,85,6,2,0,1,0,0,0,1,0,2,14,1,0,2,6,1,0,0,1,0,0,0
574,1,17,81,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,3,0,0,0,1
575,1,89,28,51,4,0,2,1,0,0,0,0,1,6,0,1,6,5,5,0,4,2,0,0,1
576,1,35,7,14,0,0,0,0,1,0,1,1,0,2,1,0,0,5,4,0,2,1,0,2,1
577,1,54,10,39,1,0,0,0,0,1,1,0,1,0,0,0,1,1,6,0,2,1,0,0,0
578,1,113,14,49,4,0,2,2,1,0,1,0,5,10,4,0,4,15,11,0,1,2,0,0,2
579,1,13,14,7,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0
580,1,20,26,16,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
581,1,57,46,48,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2,0,0,0
582,1,11,28,7,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
583,1,33,43,19,2,0,1,0,0,0,0,0,4,0,2,0,0,2,2,0,0,1,0,0,0
584,1,19,24,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,1,35,3,29,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
586,1,22,188,13,0,0,1,1,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0
587,1,95,1,8,4,0,1,2,2,0,0,2,3,9,2,0,5,45,6,0,5,1,0,0,0
588,1,21,17,17,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
589,1,50,111,26,3,0,0,1,0,0,0,0,1,6,0,0,2,7,3,0,0,0,0,0,1
590,1,2609,6,82,75,4,19,19,14,1,10,14,63,123,32,9,55,1833,150,6,32,35,3,20,10
591,1,182,30,4,24,0,3,0,1,0,2,5,8,15,9,0,8,19,72,1,4,3,0,0,4
592,1,15,19,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1,0,0,0,0,0,0
593,1,15,48,9,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0
594,1,16,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
595,1,654,3,370,23,0,1,0,2,1,0,0,15,32,5,1,18,157,22,0,2,4,0,1,0
596,1,14,50,2,1,0,0,0,0,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0
597,1,27,40,14,1,0,0,0,0,0,0,0,1,2,1,0,3,3,1,0,1,0,0,0,0
598,1,56,14,4,4,1,2,0,2,0,1,1,2,3,1,1,2,21,5,0,1,2,0,2,1
599,1,11,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
600,1,36,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
601,1,31,4,3,1,0,0,0,0,0,0,0,13,1,0,0,4,4,4,0,0,1,0,0,0
602,1,41,60,17,1,0,0,1,0,0,0,0,1,4,0,0,1,6,9,0,0,1,0,0,0
603,1,36,21,20,0,1,0,0,0,0,0,0,1,3,0,1,1,4,3,0,0,1,0,0,1
604,1,15,2,7,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0
605,1,32,25,24,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0
606,1,44,4,19,2,0,0,3,0,0,0,1,0,3,0,0,2,4,8,0,1,1,0,0,0
607,1,25,33,2,1,0,0,0,0,0,0,0,12,2,1,0,2,1,3,0,0,0,0,0,1
608,1,22,24,13,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,1,0,0,0
609,1,20,26,1,1,1,0,0,0,0,0,1,6,0,0,0,4,2,3,0,1,0,0,0,0
610,1,32,36,20,2,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,3,0,0,0
611,1,27,1,11,2,1,1,0,0,0,0,0,3,3,1,0,0,0,5,0,0,0,0,0,0
612,1,15,7,10,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
613,1,83,5,44,3,0,0,0,0,0,0,1,1,9,1,0,3,4,13,0,1,2,0,1,0
614,1,52,11,3,3,0,1,0,0,0,1,0,2,0,2,0,4,26,8,0,1,1,0,0,0
615,1,32,3,5,2,0,1,0,0,0,0,0,1,2,0,0,1,13,5,0,0,1,0,0,1
616,1,80,2,10,6,0,1,0,1,0,0,1,4,6,0,0,5,32,9,0,1,3,1,0,0
617,1,75,5,44,3,0,0,0,0,0,1,2,3,2,0,0,5,8,4,0,0,2,1,0,0
618,1,16,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
619,1,21,8,0,3,0,0,0,0,0,0,0,2,0,0,0,1,13,2,0,0,0,0,0,0
620,1,51,4,3,3,0,0,0,0,0,0,1,2,2,1,0,2,25,9,0,1,1,0,1,0
621,1,24,1,12,3,0,0,0,0,0,0,0,1,1,0,0,2,3,2,0,0,0,0,0,0
622,1,64,68,49,0,0,0,0,0,0,0,0,1,3,1,1,0,4,3,0,0,2,0,0,0
623,1,22,24,8,4,0,1,0,0,0,0,0,2,1,0,0,3,2,1,0,0,0,0,0,0
624,1,94,68,58,5,0,0,2,0,0,0,2,2,2,0,1,5,4,6,0,6,0,0,1,0
625,1,127,105,5,6,1,1,0,2,0,2,3,3,9,2,0,11,56,16,1,1,4,0,1,3
626,1,19,1,5,1,0,0,0,0,0,0,0,2,4,0,0,1,3,1,0,2,0,0,0,0
627,1,35,57,30,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
628,1,17,38,8,0,0,0,1,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,1,0
629,1,12,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1,90,75,5,2,0,0,0,0,0,0,1,0,54,0,0,1,13,8,0,3,2,0,0,1
631,1,115,18,22,8,0,0,0,1,0,0,1,6,10,1,0,5,43,12,0,0,4,0,0,2
632,1,13,45,1,8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
633,1,63,1,57,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0
634,1,22,2,14,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
635,1,68,16,7,31,0,0,3,1,0,2,0,1,2,3,0,1,4,8,0,1,1,0,2,1
636,1,68,8,55,3,0,0,1,1,0,0,0,1,4,0,0,0,2,0,0,1,0,0,0,0
637,1,25,22,8,1,0,0,0,1,0,0,0,1,3,0,0,4,3,3,0,0,1,0,0,0
638,1,24,18,17,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0
639,1,30,12,10,4,0,0,0,0,0,0,1,1,3,0,0,2,6,3,0,0,0,0,0,0
640,1,1423,61,1230,28,0,2,2,2,0,1,1,8,49,1,1,33,42,19,0,1,2,0,1,0
641,1,70,22,59,3,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0
642,1,87,12,59,1,0,1,0,1,1,0,1,6,3,0,0,3,5,3,0,0,1,0,0,2
643,1,60,3,6,0,1,1,0,1,0,0,0,3,6,5,1,1,29,3,0,0,2,1,0,0
644,1,59,18,26,3,1,1,2,0,0,1,1,1,6,1,0,5,7,2,0,0,1,0,0,1
645,1,62,12,13,2,0,0,1,0,0,0,0,2,31,1,0,1,8,2,0,1,0,0,0,0
646,1,38,2,17,3,0,0,0,0,0,0,0,5,1,0,0,2,4,5,0,0,1,0,0,0
647,1,29,2,2,2,0,3,0,0,0,0,0,2,1,1,0,0,5,13,0,0,0,0,0,0
648,1,20,10,8,0,0,0,1,0,0,1,0,1,1,2,0,0,1,3,0,0,0,0,1,1
649,1,72,1,7,1,0,1,0,2,0,3,1,4,2,1,0,5,40,2,0,1,0,0,1,1
650,1,174,24,101,12,0,0,0,1,0,1,0,4,21,2,1,5,17,5,0,2,1,0,1,0
651,1,22,4,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
652,1,39,33,4,7,0,0,0,0,0,0,0,3,3,1,1,14,2,3,0,0,1,0,0,0
653,1,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654,1,56,25,6,7,0,0,0,1,0,1,0,2,23,0,0,5,5,6,0,0,0,0,0,0
655,1,66,20,21,2,0,4,0,0,0,0,0,6,4,2,0,1,10,11,0,4,1,0,0,0
656,1,20,149,10,3,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0
657,1,33,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
658,1,48,11,4,4,0,1,1,0,0,0,0,2,4,1,0,1,20,4,0,0,2,1,3,0
659,1,468,27,58,34,0,5,3,3,0,3,2,34,22,8,1,15,188,58,3,9,11,1,5,5
660,1,56,1,6,1,0,3,1,0,0,2,1,1,4,2,1,4,6,22,0,1,1,0,0,0
661,1,43,5,24,1,0,0,0,1,0,0,0,0,5,1,0,2,4,5,0,0,0,0,0,0
662,1,3109,27,1829,129,13,37,20,28,4,7,30,97,150,56,9,119,267,186,4,31,54,3,22,14
663,1,50,49,22,1,0,0,0,0,0,0,0,0,3,3,0,5,12,3,0,1,0,0,0,0
664,1,12,8,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
665,1,309,35,27,18,1,3,1,4,0,3,2,12,25,6,1,25,121,42,0,5,8,0,4,1
666,1,22,23,2,10,0,0,1,0,0,2,0,1,0,0,0,1,2,2,0,0,0,0,1,0
667,1,101,3,36,10,0,0,1,0,0,0,1,4,11,0,0,6,14,18,0,0,0,0,0,0
668,1,21,55,16,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
669,1,59,24,7,5,0,0,0,0,0,0,0,2,8,2,0,6,22,6,0,1,0,0,0,0
670,1,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1,66,1,22,9,0,0,0,0,0,0,1,3,6,1,0,3,6,8,1,0,6,0,0,0
672,1,210,4,99,13,0,4,3,4,0,0,2,6,12,6,2,8,25,9,0,9,4,0,0,4
673,1,25,9,20,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0
674,1,41,10,25,2,0,0,0,1,0,0,0,0,0,0,1,1,8,2,0,0,1,0,0,0
675,1,83,11,9,7,0,2,3,0,0,1,1,1,5,0,0,3,13,33,0,1,2,1,0,1
676,1,129,26,11,9,0,0,0,2,0,1,1,4,12,5,0,6,64,9,0,1,3,0,1,0
677,1,12,51,8,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
678,1,30,4,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
679,1,14,18,3,2,0,0,1,1,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0
680,1,24,16,3,1,0,0,1,0,0,0,1,2,3,0,0,1,8,1,1,0,1,0,0,1
681,1,52,22,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
682,1,16,39,0,0,0,0,5,0,0,0,0,1,1,0,0,3,3,2,0,1,0,0,0,0
683,1,114,1,6,10,0,3,2,1,0,1,1,4,9,9,2,5,10,42,0,3,2,0,1,3
684,1,67,28,4,1,0,2,0,0,0,0,1,3,3,11,0,1,36,3,0,1,1,0,0,0
685,1,38,23,34,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
686,1,34,29,15,5,0,0,0,0,0,0,0,3,3,0,0,2,3,3,0,0,0,0,0,0
687,1,37,26,28,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0
688,1,25,77,14,2,0,0,0,0,0,0,0,1,1,2,0,0,3,2,0,0,0,0,0,0
689,1,24,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
690,1,21,38,13,0,0,0,0,0,0,0,0,3,1,1,0,0,1,2,0,0,0,0,0,0
691,1,109,88,10,2,0,0,0,0,0,0,1,5,8,3,1,2,65,7,1,1,1,0,0,2
692,1,15,6,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
693,1,20,6,15,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
694,1,34,39,13,1,0,0,0,1,0,1,0,2,1,1,0,1,9,3,0,0,0,0,1,0
695,1,58,10,39,1,0,0,0,0,0,0,0,0,0,1,0,1,6,9,1,0,0,0,0,0
696,1,23,2,13,0,0,0,0,0,0,0,0,1,4,0,0,1,2,2,0,0,0,0,0,0
697,1,11,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,4,0,1,0,0,0,0
698,1,34,24,4,1,0,0,0,1,0,0,0,3,1,1,0,1,16,3,0,2,0,0,1,0
699,1,256,4,18,19,3,2,1,2,0,3,3,15,100,6,1,11,30,22,2,7,10,0,0,1
700,1,35,40,18,0,0,0,0,0,0,0,1,1,1,0,1,1,5,4,0,1,0,0,2,0
701,1,44,47,4,3,0,1,1,0,0,0,0,15,3,3,0,4,5,1,0,3,1,0,0,0
702,1,30,30,1,0,1,0,1,0,0,1,0,1,2,0,0,0,19,3,1,0,0,0,0,0
703,1,88,44,8,6,0,1,2,0,0,0,1,1,7,2,2,5,43,8,0,1,0,0,0,1
704,1,14,6,1,1,0,0,0,0,0,0,0,2,1,0,0,1,4,3,0,0,1,0,0,0
705,1,17,11,10,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
706,1,46,11,6,0,0,2,0,0,0,0,0,1,3,1,0,2,20,8,0,0,0,0,1,2
707,1,20,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
708,1,14,27,9,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
709,1,54,86,6,0,1,0,1,0,0,0,1,0,5,0,0,3,26,7,1,1,1,0,1,0
710,1,204,98,78,13,1,0,3,2,0,1,1,8,16,1,1,13,35,21,0,4,4,0,0,2
711,1,26,31,12,1,0,0,0,0,0,0,0,1,1,0,0,1,3,7,0,0,0,0,0,0
712,1,30,1,2,2,1,0,0,0,0,0,0,1,5,0,0,4,11,3,0,0,0,0,0,1
713,1,26,14,17,1,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,0,0,0
714,1,2003,29,165,129,6,7,9,6,0,6,10,62,142,25,5,104,1069,173,3,26,36,0,11,9
715,1,52,19,5,3,0,3,2,1,0,0,0,1,2,0,0,2,24,5,0,2,1,0,0,1
716,1,53,7,2,4,0,0,0,1,0,0,0,2,5,3,1,21,3,6,1,1,2,0,1,0
717,1,19,28,5,0,0,0,0,0,0,0,1,0,0,0,0,1,4,8,0,0,0,0,0,0
718,1,62,9,49,5,0,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0
719,1,38,35,24,2,0,0,0,0,0,0,1,2,2,1,1,2,2,1,0,0,0,0,0,0
720,1,108,1,9,8,0,1,1,1,0,0,2,4,12,3,0,8,41,13,0,2,2,0,1,0
721,1,42,14,23,3,0,0,0,0,0,0,0,0,2,0,1,2,4,7,0,0,0,0,0,0
722,1,35,48,13,2,0,0,0,0,0,1,1,6,1,1,1,3,3,1,0,0,2,0,0,0
723,1,22,52,17,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
724,1,14,60,8,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0
725,1,183,51,2,3,0,3,1,0,1,1,0,3,3,1,0,1,144,4,0,2,13,0,1,0
726,1,19,2,3,1,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,1,0,0,0,0
727,1,33,46,26,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0
728,1,13,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
729,1,25,24,11,1,0,0,1,0,0,0,0,1,1,1,0,0,4,4,0,0,1,0,0,0
730,1,16,26,11,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
731,1,44,1,21,1,0,0,0,0,0,1,0,3,5,0,0,2,4,7,0,0,0,0,0,0
732,1,87,3,3,7,0,1,2,2,0,2,1,0,41,2,0,4,7,8,0,4,1,0,1,1
733,1,5027,11,313,316,24,63,54,27,4,38,70,210,414,133,35,294,2180,489,11,99,126,3,59,65
734,1,5021,12,364,289,20,67,42,27,6,30,82,181,395,149,36,320,531,2141,14,90,127,6,43,61
735,1,15,58,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1,86,2,8,0,0,0,0,2,0,1,0,1,4,1,0,4,20,45,0,0,0,0,0,0
737,1,30,13,2,1,0,0,0,0,0,1,0,1,1,1,1,2,3,17,0,0,0,0,0,0
738,1,529,33,53,30,4,4,9,2,1,5,1,21,38,10,2,21,243,50,3,9,14,0,3,6
739,1,220,12,29,16,2,6,0,1,1,1,1,14,19,6,1,13,79,21,1,4,2,0,0,3
740,1,27,13,15,1,0,0,0,0,0,0,1,0,0,1,0,2,6,1,0,0,0,0,0,0
741,1,19,96,9,3,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0
742,1,22,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
743,1,24,14,16,2,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0
744,1,16,11,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
745,1,51,31,31,3,0,0,0,0,0,0,0,2,4,2,0,1,4,2,0,1,0,0,1,0
746,1,15,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
747,1,60,30,26,2,0,0,1,0,0,0,2,3,8,1,1,3,6,6,0,1,0,0,0,0
748,1,145,57,7,6,0,6,3,0,0,1,1,6,7,5,1,3,75,10,1,6,4,0,1,2
749,1,21,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0
750,1,14,2,7,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0
751,1,59,32,40,2,0,0,1,0,0,2,0,2,2,1,0,1,2,5,1,0,0,0,0,0
752,1,17,4,8,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,0,1
753,1,14,12,6,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0
754,1,25,69,3,0,0,2,0,0,0,0,0,3,2,0,0,0,2,11,0,2,0,0,0,0
755,1,83,1,6,10,1,1,1,0,0,0,1,1,9,3,0,3,9,32,0,2,1,1,1,1
756,1,14,22,6,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0
757,1,11,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
758,1,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1,91,47,8,3,1,3,0,0,0,1,2,3,6,2,1,11,9,34,1,2,3,0,1,0
760,1,61,14,2,6,0,0,1,0,0,0,0,3,29,2,0,3,5,6,0,2,0,0,1,1
761,1,37,21,16,1,0,1,1,0,0,0,1,0,3,0,0,2,5,6,0,0,1,0,0,0
762,1,25,11,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
763,1,307,5,17,22,2,2,1,4,1,3,2,8,30,7,1,15,141,32,2,6,7,0,2,2
764,1,94,3,14,6,0,0,0,0,0,0,0,8,5,1,0,4,44,9,0,1,0,0,1,1
765,1,115,30,88,3,2,1,0,1,0,1,0,6,6,0,0,3,2,1,0,0,1,0,0,0
766,1,14,20,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
767,1,55,62,2,1,0,0,2,0,1,0,1,4,31,0,0,1,6,5,0,1,0,0,0,0
768,1,50,18,1,5,0,1,0,1,0,0,0,7,5,0,0,3,7,18,0,0,1,0,0,1
769,1,15,25,6,1,0,0,0,0,0,0,1,1,2,0,0,0,3,1,0,0,0,0,0,0
770,1,22,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
771,1,20,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1,25,76,4,0,0,0,0,0,0,0,0,3,3,0,0,0,11,3,0,0,0,0,0,1
773,1,177,74,14,12,0,4,3,1,0,1,1,3,4,7,1,3,97,12,1,5,5,0,1,2
774,1,64,96,48,1,0,0,0,0,0,0,0,1,3,1,0,4,2,2,0,1,1,0,0,0
775,1,50,22,38,2,0,0,0,0,0,0,0,2,2,0,0,1,4,1,0,0,0,0,0,0
776,1,38,72,7,5,0,0,0,0,0,0,0,0,5,0,0,1,7,13,0,0,0,0,0,0
777,1,12,16,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
778,1,29,52,0,0,0,0,0,0,0,1,0,0,4,1,1,0,2,20,0,0,0,0,0,0
779,1,234,69,119,6,0,1,1,1,0,0,1,5,7,7,0,9,28,45,1,2,1,0,0,0
780,1,25,3,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,1,22,1,13,0,0,0,0,0,0,0,1,4,2,0,0,1,1,0,0,0,0,0,0,0
782,1,73,11,12,4,0,0,0,2,0,0,1,3,6,0,0,1,29,12,0,0,3,0,0,0
783,1,130,45,19,8,0,3,0,0,0,0,0,9,58,0,0,9,11,9,1,0,1,0,0,2
784,1,32,21,14,1,0,0,0,0,0,0,1,2,2,1,0,1,8,2,0,0,0,0,0,0
785,1,105,14,11,12,0,0,2,1,0,1,0,5,12,3,1,2,37,12,0,2,1,0,2,1
786,1,18,16,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
