obj#,nonMCost,sCost,rCost,wCost,tCost,cCost,mCost,locationt=0  
j=9,14846811000037145,14846811000000000,0,0,37145,0,0,1
j=10,55295120000230010,55295120000000000,0,0,230010,0,0,1
j=11,25836661200085000,25836661200000000,0,0,85000,0,0,1
j=12,45075700000144840,45075700000000000,0,0,144840,0,0,1
j=13,1849228800004000,1849228800000000,0,0,4000,0,0,1
j=14,6559140000030600,6559140000000000,0,0,30600,0,0,1

t=33  
j=0,1424601600003400,1424601600000000,0,0,3400,0,0,1
j=1,1926163200007480,1926163200000000,0,0,7480,0,0,1
j=2,46605155600111860,46605155600000000,0,0,111860,0,0,1
j=3,544676000001700,544676000000000,0,0,1700,0,0,1
j=4,308373091600900360,308373091600000000,0,0,900360,0,0,1
j=5,12920040000044200,12920040000000000,0,0,44200,0,0,1
j=6,1418560000001700,1418560000000000,0,0,1700,0,0,1
j=7,19250300000061200,19250300000000000,0,0,61200,0,0,1
j=8,10888780000039270,10888780000000000,0,0,39270,0,0,1
j=9,15379791000048875,15379791000000000,0,0,48875,0,0,1
j=10,58817720000205700,58817720000000000,0,0,205700,0,0,1
j=11,27398179200076500,27398179200000000,0,0,76500,0,0,1
j=12,47025100000169320,47025100000000000,0,0,169320,0,0,1
j=13,1902796800004000,1902796800000000,0,0,4000,0,0,1
j=14,7057044000028900,7057044000000000,0,0,28900,0,0,1

t=34  
j=0,1499673600006800,1499673600000000,0,0,6800,0,0,1
j=1,2069059200005610,2069059200000000,0,0,5610,0,0,1
j=2,48897587600138040,48897587600000000,0,0,138040,0,0,1
j=3,589556000001700,589556000000000,0,0,1700,0,0,1
j=4,322535071600883890,322535071600000000,0,0,883890,0,0,1
j=5,13815720000037400,13815720000000000,0,0,37400,0,0,1
j=6,1459360000001700,1459360000000000,0,0,1700,0,0,1
j=7,20218700000054400,20218700000000000,0,0,54400,0,0,1
j=8,11529580000052360,11529580000000000,0,0,52360,0,0,1
j=9,16080351000064515,16080351000000000,0,0,64515,0,0,1
j=10,61856120000220660,61856120000000000,0,0,220660,0,0,1
j=11,28836889200056100,28836889200000000,0,0,56100,0,0,1
j=12,49336900000171360,49336900000000000,0,0,171360,0,0,1
j=13,1956364800004000,1956364800000000,0,0,4000,0,0,1
j=14,7508580000023800,7508580000000000,0,0,23800,0,0,1

t=35  
j=0,1600137600001700,1600137600000000,0,0,1700,0,0,1
j=1,2169523200005610,2169523200000000,0,0,5610,0,0,1
j=2,51688799600111860,51688799600000000,0,0,111860,0,0,1
j=3,634436000001700,634436000000000,0,0,1700,0,0,1
j=4,336870511600902190,336870511600000000,0,0,902190,0,0,1
j=5,14555160000042500,14555160000000000,0,0,42500,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,21126500000069700,21126500000000000,0,0,69700,0,0,1
j=8,12203380000043010,12203380000000000,0,0,43010,0,0,1
j=9,17077641000044965,17077641000000000,0,0,44965,0,0,1
j=10,65135720000235620,65135720000000000,0,0,235620,0,0,1
j=11,29885755200078200,29885755200000000,0,0,78200,0,0,1
j=12,51694900000132600,51694900000000000,0,0,132600,0,0,1
j=13,2009932800006000,2009932800000000,0,0,6000,0,0,1
j=14,7901052000034000,7901052000000000,0,0,34000,0,0,1

t=36  
j=0,1637673600001700,1637673600000000,0,0,1700,0,0,1
j=1,2240659200001870,2240659200000000,0,0,1870,0,0,1
j=2,53981231600114240,53981231600000000,0,0,114240,0,0,1
j=3,679316000001700,679316000000000,0,0,1700,0,0,1
j=4,350877259600732000,350877259600000000,0,0,732000,0,0,1
j=5,15463800000032300,15463800000000000,0,0,32300,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,22376900000056100,22376900000000000,0,0,56100,0,0,1
j=8,12932380000028050,12932380000000000,0,0,28050,0,0,1
j=9,17811591000039100,17811591000000000,0,0,39100,0,0,1
j=10,68739920000164560,68739920000000000,0,0,164560,0,0,1
j=11,31340173200074800,31340173200000000,0,0,74800,0,0,1
j=12,53423500000144840,53423500000000000,0,0,144840,0,0,1
j=13,2075596800002000,2075596800000000,0,0,2000,0,0,1
j=14,8459676000020400,8459676000000000,0,0,20400,0,0,1

t=37  
j=0,1675209600003400,1675209600000000,0,0,3400,0,0,1
j=1,2283091200001870,2283091200000000,0,0,1870,0,0,1
j=2,56490779600111860,56490779600000000,0,0,111860,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,362546119600708210,362546119600000000,0,0,708210,0,0,1
j=5,16123320000011900,16123320000000000,0,0,11900,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,23491700000040800,23491700000000000,0,0,40800,0,0,1
j=8,13397980000016830,13397980000000000,0,0,16830,0,0,1
j=9,18402531000046920,18402531000000000,0,0,46920,0,0,1
j=10,71235920000134640,71235920000000000,0,0,134640,0,0,1
j=11,32836003200037400,32836003200000000,0,0,37400,0,0,1
j=12,55411900000118320,55411900000000000,0,0,118320,0,0,1
j=13,2114764800002000,2114764800000000,0,0,2000,0,0,1
j=14,8792532000005100,8792532000000000,0,0,5100,0,0,1

t=38  
j=0,1726545600003400,1726545600000000,0,0,3400,0,0,1
j=1,2325523200003740,2325523200000000,0,0,3740,0,0,1
j=2,58912307600114240,58912307600000000,0,0,114240,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,373959787600673440,373959787600000000,0,0,673440,0,0,1
j=5,16404120000013600,16404120000000000,0,0,13600,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,24289100000056100,24289100000000000,0,0,56100,0,0,1
j=8,13739380000020570,13739380000000000,0,0,20570,0,0,1
j=9,19198851000035190,19198851000000000,0,0,35190,0,0,1
j=10,73450520000158950,73450520000000000,0,0,158950,0,0,1
j=11,33627115200057800,33627115200000000,0,0,57800,0,0,1
j=12,57051700000093840,57051700000000000,0,0,93840,0,0,1
j=13,2153932800002000,2153932800000000,0,0,2000,0,0,1
j=14,8881404000010200,8881404000000000,0,0,10200,0,0,1

t=39  
j=0,1777881600003400,1777881600000000,0,0,3400,0,0,1
j=1,2383555200001870,2383555200000000,0,0,1870,0,0,1
j=2,61224299600061880,61224299600000000,0,0,61880,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,383989303600602070,383989303600000000,0,0,602070,0,0,1
j=5,16700040000025500,16700040000000000,0,0,25500,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,25337300000045900,25337300000000000,0,0,45900,0,0,1
j=8,14108380000029920,14108380000000000,0,0,29920,0,0,1
j=9,19718601000021505,19718601000000000,0,0,21505,0,0,1
j=10,75774320000127160,75774320000000000,0,0,127160,0,0,1
j=11,34756663200056100,34756663200000000,0,0,56100,0,0,1
j=12,58488700000116280,58488700000000000,0,0,116280,0,0,1
j=13,2193100800002000,2193100800000000,0,0,2000,0,0,1
j=14,9006708000017000,9006708000000000,0,0,17000,0,0,1

t=40  
j=0,1829217600001700,1829217600000000,0,0,1700,0,0,1
j=1,2425987200001870,2425987200000000,0,0,1870,0,0,1
j=2,62533841600061880,62533841600000000,0,0,61880,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,393372607600570960,393372607600000000,0,0,570960,0,0,1
j=5,17159400000022100,17159400000000000,0,0,22100,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,26253500000030600,26253500000000000,0,0,30600,0,0,1
j=8,14588980000029920,14588980000000000,0,0,29920,0,0,1
j=9,20000211000023460,20000211000000000,0,0,23460,0,0,1
j=10,77653520000114070,77653520000000000,0,0,114070,0,0,1
j=11,35835517200040800,35835517200000000,0,0,40800,0,0,1
j=12,60071500000108120,60071500000000000,0,0,108120,0,0,1
j=13,2232268800002000,2232268800000000,0,0,2000,0,0,1
j=14,9223644000015300,9223644000000000,0,0,15300,0,0,1

t=41  
j=0,1866753600001700,1866753600000000,0,0,1700,0,0,1
j=1,2468419200001870,2468419200000000,0,0,1870,0,0,1
j=2,63843383600069020,63843383600000000,0,0,69020,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,402336667600530700,402336667600000000,0,0,530700,0,0,1
j=5,17589240000015300,17589240000000000,0,0,15300,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,26843300000022100,26843300000000000,0,0,22100,0,0,1
j=8,15069580000024310,15069580000000000,0,0,24310,0,0,1
j=9,20333481000035190,20333481000000000,0,0,35190,0,0,1
j=10,79320320000121550,79320320000000000,0,0,121550,0,0,1
j=11,36534523200027200,36534523200000000,0,0,27200,0,0,1
j=12,61588900000089760,61588900000000000,0,0,89760,0,0,1
j=13,2271436800002000,2271436800000000,0,0,2000,0,0,1
j=14,9420156000008500,9420156000000000,0,0,8500,0,0,1

t=42  
j=0,1904289600001700,1904289600000000,0,0,1700,0,0,1
j=1,2510851200001870,2510851200000000,0,0,1870,0,0,1
j=2,65271263600076160,65271263600000000,0,0,76160,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,410682151600631350,410682151600000000,0,0,631350,0,0,1
j=5,17899560000013600,17899560000000000,0,0,13600,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,27229100000034000,27229100000000000,0,0,34000,0,0,1
j=8,15508780000011220,15508780000000000,0,0,11220,0,0,1
j=9,20914341000039100,20914341000000000,0,0,39100,0,0,1
j=10,81222920000125290,81222920000000000,0,0,125290,0,0,1
j=11,37077877200049300,37077877200000000,0,0,49300,0,0,1
j=12,62926300000108120,62926300000000000,0,0,108120,0,0,1
j=13,2310604800002000,2310604800000000,0,0,2000,0,0,1
j=14,9531660000006800,9531660000000000,0,0,6800,0,0,1

t=43  
j=0,1941825600001700,1941825600000000,0,0,1700,0,0,1
j=1,2553283200001870,2553283200000000,0,0,1870,0,0,1
j=2,66786185600047600,66786185600000000,0,0,47600,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,420468235600473970,420468235600000000,0,0,473970,0,0,1
j=5,18191880000017000,18191880000000000,0,0,17000,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,27881900000034000,27881900000000000,0,0,34000,0,0,1
j=8,15655780000016830,15655780000000000,0,0,16830,0,0,1
j=9,21523551000031280,21523551000000000,0,0,31280,0,0,1
j=10,83138120000106590,83138120000000000,0,0,106590,0,0,1
j=11,38034637200045900,38034637200000000,0,0,45900,0,0,1
j=12,64429900000095880,64429900000000000,0,0,95880,0,0,1
j=13,2349772800002000,2349772800000000,0,0,2000,0,0,1
j=14,9632124000011900,9632124000000000,0,0,11900,0,0,1

t=44  
j=0,1979361600001700,1979361600000000,0,0,1700,0,0,1
j=1,2595715200001870,2595715200000000,0,0,1870,0,0,1
j=2,67803305600071400,67803305600000000,0,0,71400,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,427945831600470310,427945831600000000,0,0,470310,0,0,1
j=5,18505800000010200,18505800000000000,0,0,10200,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,28534700000023800,28534700000000000,0,0,23800,0,0,1
j=8,15876580000009350,15876580000000000,0,0,9350,0,0,1
j=9,21965811000035190,21965811000000000,0,0,35190,0,0,1
j=10,84712520000099110,84712520000000000,0,0,99110,0,0,1
j=11,38954269200032300,38954269200000000,0,0,32300,0,0,1
j=12,65874100000089760,65874100000000000,0,0,89760,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,9810972000008500,9810972000000000,0,0,8500,0,0,1

t=45  
j=0,2016897600001700,2016897600000000,0,0,1700,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,69302579600073780,69302579600000000,0,0,73780,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,435441655600406260,435441655600000000,0,0,406260,0,0,1
j=5,18700200000006800,18700200000000000,0,0,6800,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,28957100000034000,28957100000000000,0,0,34000,0,0,1
j=8,15997780000005610,15997780000000000,0,0,5610,0,0,1
j=9,22546671000021505,22546671000000000,0,0,21505,0,0,1
j=10,86216120000082280,86216120000000000,0,0,82280,0,0,1
j=11,39571165200035700,39571165200000000,0,0,35700,0,0,1
j=12,67250500000042840,67250500000000000,0,0,42840,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,9922476000005100,9922476000000000,0,0,5100,0,0,1

t=46  
j=0,2054433600001700,2054433600000000,0,0,1700,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,70806743600054740,70806743600000000,0,0,54740,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,441999031600417240,441999031600000000,0,0,417240,0,0,1
j=5,18865080000006800,18865080000000000,0,0,6800,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,29609900000023800,29609900000000000,0,0,23800,0,0,1
j=8,16094380000005610,16094380000000000,0,0,5610,0,0,1
j=9,22864191000017595,22864191000000000,0,0,17595,0,0,1
j=10,87530120000071060,87530120000000000,0,0,71060,0,0,1
j=11,40396549200032300,40396549200000000,0,0,32300,0,0,1
j=12,67912300000051000,67912300000000000,0,0,51000,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10011348000003400,10011348000000000,0,0,3400,0,0,1

t=47  
j=0,2091969600001700,2091969600000000,0,0,1700,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,72022397600028560,72022397600000000,0,0,28560,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,448311799600320250,448311799600000000,0,0,320250,0,0,1
j=5,19029960000011900,19029960000000000,0,0,11900,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,30032300000025500,30032300000000000,0,0,25500,0,0,1
j=8,16190980000011220,16190980000000000,0,0,11220,0,0,1
j=9,23153991000021505,23153991000000000,0,0,21505,0,0,1
j=10,88627520000072930,88627520000000000,0,0,72930,0,0,1
j=11,41013445200039100,41013445200000000,0,0,39100,0,0,1
j=12,68700700000053040,68700700000000000,0,0,53040,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10086420000010200,10086420000000000,0,0,10200,0,0,1

t=48  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,72593549600026180,72593549600000000,0,0,26180,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,453384475600265350,453384475600000000,0,0,265350,0,0,1
j=5,19255320000003400,19255320000000000,0,0,3400,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,30505100000010200,30505100000000000,0,0,10200,0,0,1
j=8,16337980000005610,16337980000000000,0,0,5610,0,0,1
j=9,23435601000009775,23435601000000000,0,0,9775,0,0,1
j=10,89596520000039270,89596520000000000,0,0,39270,0,0,1
j=11,41720305200017000,41720305200000000,0,0,17000,0,0,1
j=12,69504700000036720,69504700000000000,0,0,36720,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10221660000003400,10221660000000000,0,0,3400,0,0,1

t=49  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,73082549600040460,73082549600000000,0,0,40460,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,457472251600204960,457472251600000000,0,0,204960,0,0,1
j=5,19353240000003400,19353240000000000,0,0,3400,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,30658700000006800,30658700000000000,0,0,6800,0,0,1
j=8,16434580000001870,16434580000000000,0,0,1870,0,0,1
j=9,23562861000019550,23562861000000000,0,0,19550,0,0,1
j=10,90175520000046750,90175520000000000,0,0,46750,0,0,1
j=11,42097297200013600,42097297200000000,0,0,13600,0,0,1
j=12,70072300000018360,70072300000000000,0,0,18360,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10296732000001700,10296732000000000,0,0,1700,0,0,1

t=50  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,73941233600016660,73941233600000000,0,0,16660,0,0,1
j=3,724196000000000,724196000000000,0,0,0,0,0,1
j=4,460501039600214110,460501039600000000,0,0,214110,0,0,1
j=5,19451160000001700,19451160000000000,0,0,1700,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,30739100000015300,30739100000000000,0,0,15300,0,0,1
j=8,16475380000001870,16475380000000000,0,0,1870,0,0,1
j=9,23839431000007820,23839431000000000,0,0,7820,0,0,1
j=10,90887120000024310,90887120000000000,0,0,24310,0,0,1
j=11,42387181200022100,42387181200000000,0,0,22100,0,0,1
j=12,70293100000036720,70293100000000000,0,0,36720,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10334268000001700,10334268000000000,0,0,1700,0,0,1

t=51  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,74198447600007140,74198447600000000,0,0,7140,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,104000000000,0
j=4,463808539600128100,463808539600000000,0,0,128100,0,0,1
j=5,19500120000001700,19500120000000000,0,0,1700,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,30961700000006800,30961700000000000,0,0,6800,0,0,1
j=8,16516180000001870,16516180000000000,0,0,1870,0,0,1
j=9,23954091000005865,23954091000000000,0,0,5865,0,0,1
j=10,91272320000014960,91272320000000000,0,0,14960,0,0,1
j=11,42846283200011900,42846283200000000,0,0,11900,0,0,1
j=12,70842100000018360,70842100000000000,0,0,18360,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10371804000001700,10371804000000000,0,0,1700,0,0,1

t=52  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,74309939600021420,74309939600000000,0,0,21420,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,465881239600122610,465881239600000000,0,0,122610,0,0,1
j=5,19549080000003400,19549080000000000,0,0,3400,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31042100000006800,31042100000000000,0,0,6800,0,0,1
j=8,16556980000003740,16556980000000000,0,0,3740,0,0,1
j=9,24055521000003910,24055521000000000,0,0,3910,0,0,1
j=10,91544720000031790,91544720000000000,0,0,31790,0,0,1
j=11,43121887200008500,43121887200000000,0,0,8500,0,0,1
j=12,71064700000012240,71064700000000000,0,0,12240,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10409340000001700,10409340000000000,0,0,1700,0,0,1

t=53  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,74672777600019040,74672777600000000,0,0,19040,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,467762839600117120,467762839600000000,0,0,117120,0,0,1
j=5,19616040000001700,19616040000000000,0,0,1700,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31122500000001700,31122500000000000,0,0,1700,0,0,1
j=8,16612780000001870,16612780000000000,0,0,1870,0,0,1
j=9,24141201000001955,24141201000000000,0,0,1955,0,0,1
j=10,92016320000020570,92016320000000000,0,0,20570,0,0,1
j=11,43300387200005100,43300387200000000,0,0,5100,0,0,1
j=12,71218300000012240,71218300000000000,0,0,12240,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10446876000001700,10446876000000000,0,0,1700,0,0,1

t=54  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,74966177600007140,74966177600000000,0,0,7140,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,469544479600107970,469544479600000000,0,0,107970,0,0,1
j=5,19665000000001700,19665000000000000,0,0,1700,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31163300000001700,31163300000000000,0,0,1700,0,0,1
j=8,16653580000001870,16653580000000000,0,0,1870,0,0,1
j=9,24184041000001955,24184041000000000,0,0,1955,0,0,1
j=10,92373920000014960,92373920000000000,0,0,14960,0,0,1
j=11,43446043200001700,43446043200000000,0,0,1700,0,0,1
j=12,71371900000016320,71371900000000000,0,0,16320,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10484412000001700,10484412000000000,0,0,1700,0,0,1

t=55  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,75077669600004760,75077669600000000,0,0,4760,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,471178531600069540,471178531600000000,0,0,69540,0,0,1
j=5,19713960000001700,19713960000000000,0,0,1700,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31204100000001700,31204100000000000,0,0,1700,0,0,1
j=8,16694380000001870,16694380000000000,0,0,1870,0,0,1
j=9,24226881000007820,24226881000000000,0,0,7820,0,0,1
j=10,92620520000011220,92620520000000000,0,0,11220,0,0,1
j=11,43494595200001700,43494595200000000,0,0,1700,0,0,1
j=12,71551900000016320,71551900000000000,0,0,16320,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10521948000000000,10521948000000000,0,0,0,0,0,1

t=56  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,75168623600014280,75168623600000000,0,0,14280,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,472316899600065880,472316899600000000,0,0,65880,0,0,1
j=5,19762920000000000,19762920000000000,0,0,0,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31244900000006800,31244900000000000,0,0,6800,0,0,1
j=8,16735180000000000,16735180000000000,0,0,0,0,0,1
j=9,24311301000003910,24311301000000000,0,0,3910,0,0,1
j=10,92839520000011220,92839520000000000,0,0,11220,0,0,1
j=11,43543147200006800,43543147200000000,0,0,6800,0,0,1
j=12,71731900000020400,71731900000000000,0,0,20400,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10521948000000000,10521948000000000,0,0,0,0,0,1

t=57  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,75418991600014280,75418991600000000,0,0,14280,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,473322967600054900,473322967600000000,0,0,54900,0,0,1
j=5,19762920000000000,19762920000000000,0,0,0,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31325300000005100,31325300000000000,0,0,5100,0,0,1
j=8,16735180000000000,16735180000000000,0,0,0,0,0,1
j=9,24369891000003910,24369891000000000,0,0,3910,0,0,1
j=10,92986520000013090,92986520000000000,0,0,13090,0,0,1
j=11,43638823200005100,43638823200000000,0,0,5100,0,0,1
j=12,71991100000008160,71991100000000000,0,0,8160,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10521948000000000,10521948000000000,0,0,0,0,0,1

t=58  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,75669359600009520,75669359600000000,0,0,9520,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,474108535600045750,474108535600000000,0,0,45750,0,0,1
j=5,19762920000000000,19762920000000000,0,0,0,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31393700000003400,31393700000000000,0,0,3400,0,0,1
j=8,16735180000000000,16735180000000000,0,0,0,0,0,1
j=9,24428481000001955,24428481000000000,0,0,1955,0,0,1
j=10,93180920000005610,93180920000000000,0,0,5610,0,0,1
j=11,43720219200003400,43720219200000000,0,0,3400,0,0,1
j=12,72071500000012240,72071500000000000,0,0,12240,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10521948000000000,10521948000000000,0,0,0,0,0,1

t=59  
j=0,2129505600000000,2129505600000000,0,0,0,0,0,1
j=1,2638147200000000,2638147200000000,0,0,0,0,0,1
j=2,75800411600009520,75800411600000000,0,0,9520,0,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,474754159600040260,474754159600000000,0,0,40260,0,0,1
j=5,19762920000000000,19762920000000000,0,0,0,0,0,1
j=6,1500160000000000,1500160000000000,0,0,0,0,0,1
j=7,31449500000003400,31449500000000000,0,0,3400,0,0,1
j=8,16735180000000000,16735180000000000,0,0,0,0,0,1
j=9,24471321000001955,24471321000000000,0,0,1955,0,0,1
j=10,93249320000007480,93249320000000000,0,0,7480,0,0,1
j=11,43786621200003400,43786621200000000,0,0,3400,0,0,1
j=12,72225100000006120,72225100000000000,0,0,6120,0,0,1
j=13,2388940800000000,2388940800000000,0,0,0,0,0,1
j=14,10521948000000000,10521948000000000,0,0,0,0,0,1

