obj#,nonMCost,sCost,rCost,wCost,cCost,tCost,mCost,locationt=0  
obj#,nonMCost,sCost,rCost,wCost,cCost,tCost,mCost,locationt=0  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,66536400013520,66536400000000,0,0,4000,9520,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,99485600093390,99485600000000,0,0,33000,60390,0,1
j=5,14640000000000,14640000000000,0,0,0,0,0,0
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,52740000002700,52740000000000,0,0,1000,1700,0,1
j=8,24285000000000,24285000000000,0,0,0,0,0,0
j=9,80307500003105,80307500000000,0,0,1150,1955,0,1
j=10,43859200011480,43859200000000,0,0,4000,7480,0,1
j=11,116167200002700,116167200000000,0,0,1000,1700,0,1
j=12,66185000024320,66185000000000,0,0,8000,16320,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,9150000000000,9150000000000,0,0,0,0,0,0

t=1  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,281204400013520,281204400000000,0,0,4000,9520,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,1479437600113200,1479437600000000,0,0,40000,73200,0,1
j=5,14640000000000,14640000000000,0,0,0,0,0,0
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,126180000002700,126180000000000,0,0,1000,1700,0,1
j=8,24285000000000,24285000000000,0,0,0,0,0,0
j=9,146607500003105,146607500000000,0,0,1150,1955,0,1
j=10,185363200011480,185363200000000,0,0,4000,7480,0,1
j=11,195319200002700,195319200000000,0,0,1000,1700,0,1
j=12,345185000027360,345185000000000,0,0,9000,18360,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,9150000000000,9150000000000,0,0,0,0,0,0

t=2  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,495872400016900,495872400000000,0,0,5000,11900,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,3135557600118860,3135557600000000,0,0,42000,76860,0,1
j=5,14640000000000,14640000000000,0,0,0,0,0,0
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,199620000002700,199620000000000,0,0,1000,1700,0,1
j=8,24285000000000,24285000000000,0,0,0,0,0,0
j=9,212907500003105,212907500000000,0,0,1150,1955,0,1
j=10,326867200017220,326867200000000,0,0,6000,11220,0,1
j=11,274471200002700,274471200000000,0,0,1000,1700,0,1
j=12,690215000030400,690215000000000,0,0,10000,20400,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,9150000000000,9150000000000,0,0,0,0,0,0

t=3  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,779426400013520,779426400000000,0,0,4000,9520,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,4868045600144330,4868045600000000,0,0,51000,93330,0,1
j=5,36600000002700,36600000000000,0,0,1000,1700,9210000000000,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,273060000005400,273060000000000,0,0,2000,3400,0,1
j=8,56665000002870,56665000000000,0,0,1000,1870,16255000000000,1
j=9,279207500006210,279207500000000,0,0,2300,3910,0,1
j=10,585587200022960,585587200000000,0,0,8000,14960,0,1
j=11,353623200005400,353623200000000,0,0,2000,3400,0,1
j=12,1091975000054720,1091975000000000,0,0,18000,36720,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,9150000000000,9150000000000,0,0,0,0,0,0

t=4  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,994094400020280,994094400000000,0,0,6000,14280,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,6973493600203760,6973493600000000,0,0,72000,131760,0,1
j=5,118200000005400,118200000000000,0,0,2000,3400,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,373500000002700,373500000000000,0,0,1000,1700,0,1
j=8,128065000005740,128065000000000,0,0,2000,3740,0,1
j=9,369882500003105,369882500000000,0,0,1150,1955,0,1
j=10,1014323200037310,1014323200000000,0,0,13000,24310,0,1
j=11,461875200002700,461875200000000,0,0,1000,1700,0,1
j=12,1942925000039520,1942925000000000,0,0,13000,26520,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,25986000002700,25986000000000,0,0,1000,1700,9210000000000,1

t=5  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,1404206400016900,1404206400000000,0,0,5000,11900,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,9839069600237720,9839069600000000,0,0,84000,153720,0,1
j=5,229800000002700,229800000000000,0,0,1000,1700,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,446940000002700,446940000000000,0,0,1000,1700,0,1
j=8,225715000002870,225715000000000,0,0,1000,1870,0,1
j=9,436182500003105,436182500000000,0,0,1150,1955,0,1
j=10,1651091200031570,1651091200000000,0,0,11000,20570,0,1
j=11,541027200002700,541027200000000,0,0,1000,1700,0,1
j=12,2525105000036480,2525105000000000,0,0,12000,24480,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,83922000005400,83922000000000,0,0,2000,3400,0,1

t=6  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,1687760400020280,1687760400000000,0,0,6000,14280,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,13293389600291490,13293389600000000,0,0,103000,188490,0,1
j=5,311400000010800,311400000000000,0,0,4000,6800,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,520380000002700,520380000000000,0,0,1000,1700,0,1
j=8,297115000011480,297115000000000,0,0,4000,7480,0,1
j=9,502482500003105,502482500000000,0,0,1150,1955,0,1
j=10,2223443200057400,2223443200000000,0,0,20000,37400,0,1
j=11,620179200008100,620179200000000,0,0,3000,5100,0,1
j=12,3032885000042560,3032885000000000,0,0,14000,28560,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,163158000002700,163158000000000,0,0,1000,1700,0,1

t=7  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,2097872400020280,2097872400000000,0,0,6000,14280,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,17441237600342430,17441237600000000,0,0,121000,221430,0,1
j=5,472200000002700,472200000000000,0,0,1000,1700,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,593820000005400,593820000000000,0,0,2000,3400,0,1
j=8,437815000005740,437815000000000,0,0,2000,3740,0,1
j=9,568782500009315,568782500000000,0,0,3450,5865,0,1
j=10,3004883200045920,3004883200000000,0,0,16000,29920,0,1
j=11,857635200008100,857635200000000,0,0,3000,5100,0,1
j=12,3677375000063840,3677375000000000,0,0,21000,42840,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,221094000010800,221094000000000,0,0,4000,6800,0,1

t=8  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,2507984400030420,2507984400000000,0,0,9000,21420,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,22412261600461290,22412261600000000,0,0,163000,298290,0,1
j=5,553800000010800,553800000000000,0,0,4000,6800,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,694260000008100,694260000000000,0,0,3000,5100,0,1
j=8,535465000011480,535465000000000,0,0,4000,7480,0,1
j=9,725757500024840,725757500000000,0,0,9200,15640,0,1
j=10,3762035200077490,3762035200000000,0,0,27000,50490,0,1
j=11,1095091200024300,1095091200000000,0,0,9000,15300,0,1
j=12,4699445000069920,4699445000000000,0,0,23000,46920,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,335262000002700,335262000000000,0,0,1000,1700,0,1

t=9  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,3102326400047320,3102326400000000,0,0,14000,33320,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,29330669600449970,29330669600000000,0,0,159000,290970,0,1
j=5,714600000010800,714600000000000,0,0,4000,6800,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,817380000018900,817380000000000,0,0,7000,11900,0,1
j=8,676165000014350,676165000000000,0,0,5000,9350,0,1
j=9,1066032500012420,1066032500000000,0,0,4600,7820,0,1
j=10,4837043200086100,4837043200000000,0,0,30000,56100,0,1
j=11,1602595200035100,1602595200000000,0,0,13000,22100,0,1
j=12,5808935000060800,5808935000000000,0,0,20000,40800,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,393198000010800,393198000000000,0,0,4000,6800,0,1

t=10  
j=0,1140000000000,1140000000000,0,0,0,0,0,0
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,4212512400047320,4212512400000000,0,0,14000,33320,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,36006653600599960,36006653600000000,0,0,212000,387960,0,1
j=5,875400000016200,875400000000000,0,0,6000,10200,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,1101420000013500,1101420000000000,0,0,5000,8500,0,1
j=8,862015000017220,862015000000000,0,0,6000,11220,0,1
j=9,1243482500027945,1243482500000000,0,0,10350,17595,0,1
j=10,6030323200109060,6030323200000000,0,0,38000,71060,0,1
j=11,2283535200035100,2283535200000000,0,0,13000,22100,0,1
j=12,6771485000100320,6771485000000000,0,0,33000,67320,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,507366000010800,507366000000000,0,0,4000,6800,0,1

t=11  
j=0,3237600002700,3237600000000,0,0,1000,1700,1200000000000,1
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,5322698400047320,5322698400000000,0,0,14000,33320,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,44737469600636750,44737469600000000,0,0,225000,411750,0,1
j=5,1169400000008100,1169400000000000,0,0,3000,5100,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,1292580000018900,1292580000000000,0,0,7000,11900,0,1
j=8,1130815000005740,1130815000000000,0,0,2000,3740,0,1
j=9,1604232500024840,1604232500000000,0,0,9200,15640,0,1
j=10,7826579200080360,7826579200000000,0,0,28000,52360,0,1
j=11,2913259200048600,2913259200000000,0,0,18000,30600,0,1
j=12,8293895000097280,8293895000000000,0,0,32000,65280,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,621534000016200,621534000000000,0,0,6000,10200,0,1

t=12  
j=0,61173600002700,61173600000000,0,0,1000,1700,0,1
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,6434486400074360,6434486400000000,0,0,22000,52360,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,54255941600738630,54255941600000000,0,0,261000,477630,0,1
j=5,1362600000018900,1362600000000000,0,0,7000,11900,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,1576620000032400,1576620000000000,0,0,12000,20400,0,1
j=8,1273615000020090,1273615000000000,0,0,7000,13090,0,1
j=9,1944507500049680,1944507500000000,0,0,18400,31280,0,1
j=10,9188819200160720,9188819200000000,0,0,56000,104720,0,1
j=11,3780439200051300,3780439200000000,0,0,19000,32300,0,1
j=12,9747485000115520,9747485000000000,0,0,38000,77520,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,830274000016200,830274000000000,0,0,6000,10200,0,1

t=13  
j=0,119109600002700,119109600000000,0,0,1000,1700,0,1
j=1,1732800000000,1732800000000,0,0,0,0,0,0
j=2,8304020400064220,8304020400000000,0,0,19000,45220,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,65101973600800890,65101973600000000,0,0,283000,517890,0,1
j=5,1738200000032400,1738200000000000,0,0,12000,20400,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,2194380000051300,2194380000000000,0,0,19000,32300,0,1
j=8,1613815000034440,1613815000000000,0,0,12000,22440,0,1
j=9,2628957500037260,2628957500000000,0,0,13800,23460,0,1
j=10,11820371200169330,11820371200000000,0,0,59000,110330,0,1
j=11,4679047200081000,4679047200000000,0,0,30000,51000,0,1
j=12,11441945000139840,11441945000000000,0,0,46000,93840,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,1039014000029700,1039014000000000,0,0,11000,18700,0,1

t=14  
j=0,177045600002700,177045600000000,0,0,1000,1700,0,1
j=1,4104000002970,4104000000000,0,0,1100,1870,1205000000000,1
j=2,9878786400081120,9878786400000000,0,0,24000,57120,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,77122829600874470,77122829600000000,0,0,309000,565470,0,1
j=5,2419800000016200,2419800000000000,0,0,6000,10200,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,3262500000032400,3262500000000000,0,0,12000,20400,0,1
j=8,2227015000014350,2227015000000000,0,0,5000,9350,0,1
j=9,3144732500052785,3144732500000000,0,0,19550,33235,0,1
j=10,14735987200152110,14735987200000000,0,0,53000,99110,0,1
j=11,6170131200062100,6170131200000000,0,0,23000,39100,0,1
j=12,13571645000136800,13571645000000000,0,0,45000,91800,0,1
j=13,1407000000000,1407000000000,0,0,0,0,0,0
j=14,1465014000013500,1465014000000000,0,0,5000,8500,0,1

t=15  
j=0,234981600002700,234981600000000,0,0,1000,1700,0,1
j=1,77544000002970,77544000000000,0,0,1100,1870,0,1
j=2,11898908400104780,11898908400000000,0,0,31000,73780,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,90162221600959370,90162221600000000,0,0,339000,620370,0,1
j=5,2743800000029700,2743800000000000,0,0,11000,18700,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,3880260000045900,3880260000000000,0,0,17000,28900,0,1
j=8,2439115000025830,2439115000000000,0,0,9000,16830,0,1
j=9,3920832500062100,3920832500000000,0,0,23000,39100,0,1
j=10,17353811200218120,17353811200000000,0,0,76000,142120,0,1
j=11,7227043200070200,7227043200000000,0,0,26000,44200,0,1
j=12,15627875000142880,15627875000000000,0,0,47000,95880,0,1
j=13,3979800003100,3979800000000,0,0,1100,2000,1544000000000,1
j=14,1637118000021600,1637118000000000,0,0,8000,13600,0,1

t=16  
j=0,292917600005400,292917600000000,0,0,2000,3400,0,1
j=1,150984000002970,150984000000000,0,0,1100,1870,0,1
j=2,14362784400077740,14362784400000000,0,0,23000,54740,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,104942981600928240,104942981600000000,0,0,328000,600240,0,1
j=5,3297000000021600,3297000000000000,0,0,8000,13600,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,4850100000054000,4850100000000000,0,0,20000,34000,0,1
j=8,2825515000025830,2825515000000000,0,0,9000,16830,0,1
j=9,4863657500040365,4863657500000000,0,0,14950,25415,0,1
j=10,21141683200175070,21141683200000000,0,0,61000,114070,0,1
j=11,8563315200081000,8563315200000000,0,0,30000,51000,0,1
j=12,17878475000158080,17878475000000000,0,0,52000,106080,0,1
j=13,64567800003100,64567800000000,0,0,1100,2000,0,1
j=14,1919130000018900,1919130000000000,0,0,7000,11900,0,1

t=17  
j=0,372153600002700,372153600000000,0,0,1000,1700,0,1
j=1,224424000002970,224424000000000,0,0,1100,1870,0,1
j=2,16272368400111540,16272368400000000,0,0,33000,78540,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,118641269601126340,118641269600000000,0,0,398000,728340,0,1
j=5,3767400000035100,3767400000000000,0,0,13000,22100,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,6025140000045900,6025140000000000,0,0,17000,28900,0,1
j=8,3199315000045920,3199315000000000,0,0,16000,29920,0,1
j=9,5383332500080730,5383332500000000,0,0,29900,50830,0,1
j=10,24008723200232470,24008723200000000,0,0,81000,151470,0,1
j=11,10149847200075600,10149847200000000,0,0,28000,47600,0,1
j=12,20207195000164160,20207195000000000,0,0,54000,110160,0,1
j=13,125155800003100,125155800000000,0,0,1100,2000,0,1
j=14,2149170000024300,2149170000000000,0,0,9000,15300,0,1

t=18  
j=0,430089600008100,430089600000000,0,0,3000,5100,0,1
j=1,297864000002970,297864000000000,0,0,1100,1870,0,1
j=2,18793916400087880,18793916400000000,0,0,26000,61880,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,135565661601024460,135565661600000000,0,0,362000,662460,0,1
j=5,4483800000021600,4483800000000000,0,0,8000,13600,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,6827580000070200,6827580000000000,0,0,26000,44200,0,1
j=8,4040365000031570,4040365000000000,0,0,11000,20570,0,1
j=9,6587457500065205,6587457500000000,0,0,24150,41055,0,1
j=10,27910643200166460,27910643200000000,0,0,58000,108460,0,1
j=11,11384851200118800,11384851200000000,0,0,44000,74800,0,1
j=12,22561025000179360,22561025000000000,0,0,59000,120360,0,1
j=13,185743800003100,185743800000000,0,0,1100,2000,0,1
j=14,2452482000013500,2452482000000000,0,0,5000,8500,0,1

t=19  
j=0,527217600002700,527217600000000,0,0,1000,1700,0,1
j=1,371304000002970,371304000000000,0,0,1100,1870,0,1
j=2,20940596400111540,20940596400000000,0,0,33000,78540,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,151110989601151810,151110989600000000,0,0,407000,744810,0,1
j=5,4971000000027000,4971000000000000,0,0,10000,17000,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,8390340000075600,8390340000000000,0,0,28000,47600,0,1
j=8,4680865000040180,4680865000000000,0,0,14000,26180,0,1
j=9,7580007500065205,7580007500000000,0,0,24150,41055,0,1
j=10,30893843200189420,30893843200000000,0,0,66000,123420,0,1
j=11,13674439200081000,13674439200000000,0,0,30000,51000,0,1
j=12,25112015000218880,25112015000000000,0,0,72000,146880,0,1
j=13,246331800003100,246331800000000,0,0,1100,2000,0,1
j=14,2624586000021600,2624586000000000,0,0,8000,13600,0,1

t=20  
j=0,585153600005400,585153600000000,0,0,2000,3400,0,1
j=1,444744000005940,444744000000000,0,0,2200,3740,0,1
j=2,23478164400114920,23478164400000000,0,0,34000,80920,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,169177349601134830,169177349600000000,0,0,401000,733830,0,1
j=5,5539800000027000,5539800000000000,0,0,10000,17000,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,9933660000072900,9933660000000000,0,0,27000,45900,0,1
j=8,5414815000031570,5414815000000000,0,0,11000,20570,0,1
j=9,8551107500055890,8551107500000000,0,0,20700,35190,0,1
j=10,34021715200203770,34021715200000000,0,0,71000,132770,0,1
j=11,15165523200086400,15165523200000000,0,0,32000,54400,0,1
j=12,28230305000185440,28230305000000000,0,0,61000,124440,0,1
j=13,306919800003100,306919800000000,0,0,1100,2000,0,1
j=14,2872518000013500,2872518000000000,0,0,5000,8500,0,1

t=21  
j=0,664389600005400,664389600000000,0,0,2000,3400,0,1
j=1,545184000002970,545184000000000,0,0,1100,1870,0,1
j=2,26123066400141960,26123066400000000,0,0,42000,99960,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,186793493601177280,186793493600000000,0,0,416000,761280,0,1
j=5,6082200000043200,6082200000000000,0,0,16000,27200,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,11582820000083700,11582820000000000,0,0,31000,52700,0,1
j=8,6055315000051660,6055315000000000,0,0,18000,33660,0,1
j=9,9405207500049680,9405207500000000,0,0,18400,31280,0,1
j=10,37420979200264040,37420979200000000,0,0,92000,172040,0,1
j=11,16869619200072900,16869619200000000,0,0,27000,45900,0,1
j=12,30824075000173280,30824075000000000,0,0,57000,116280,0,1
j=13,367507800003100,367507800000000,0,0,1100,2000,0,1
j=14,3044622000032400,3044622000000000,0,0,12000,20400,0,1

t=22  
j=0,743625600008100,743625600000000,0,0,3000,5100,0,1
j=1,618624000005940,618624000000000,0,0,2200,3740,0,1
j=2,29570570400128440,29570570400000000,0,0,38000,90440,0,1
j=3,680000000000,680000000000,0,0,0,0,0,0
j=4,204856301601372550,204856301600000000,0,0,485000,887550,0,1
j=5,6987000000048600,6987000000000000,0,0,18000,30600,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,13339980000070200,13339980000000000,0,0,26000,44200,0,1
j=8,7034965000048790,7034965000000000,0,0,17000,31790,0,1
j=9,10098432500077625,10098432500000000,0,0,28750,48875,0,1
j=10,42081107200249690,42081107200000000,0,0,87000,162690,0,1
j=11,18385147200129600,18385147200000000,0,0,48000,81600,0,1
j=12,33330425000197600,33330425000000000,0,0,65000,132600,0,1
j=13,428095800003100,428095800000000,0,0,1100,2000,0,1
j=14,3491922000040500,3491922000000000,0,0,15000,25500,0,1

t=23  
j=0,840753600002700,840753600000000,0,0,1000,1700,0,1
j=1,719064000005940,719064000000000,0,0,2200,3740,0,1
j=2,32745734400135200,32745734400000000,0,0,40000,95200,0,1
j=3,2176000002700,2176000000000,0,0,1000,1700,740000000000,1
j=4,225904565601429150,225904565600000000,0,0,505000,924150,0,1
j=5,8059800000070200,8059800000000000,0,0,26000,44200,0,1
j=6,1020000000000,1020000000000,0,0,0,0,0,0
j=7,14785020000086400,14785020000000000,0,0,32000,54400,0,1
j=8,7898065000066010,7898065000000000,0,0,23000,43010,0,1
j=9,11173857500080730,11173857500000000,0,0,29900,50830,0,1
j=10,46261811200324310,46261811200000000,0,0,113000,211310,0,1
j=11,20848171200118800,20848171200000000,0,0,44000,74800,0,1
j=12,36191105000261440,36191105000000000,0,0,86000,175440,0,1
j=13,488683800006200,488683800000000,0,0,2200,4000,0,1
j=14,4076394000051300,4076394000000000,0,0,19000,32300,0,1

t=24  
j=0,898689600010800,898689600000000,0,0,4000,6800,0,1
j=1,819504000008910,819504000000000,0,0,3300,5610,0,1
j=2,36045854400125060,36045854400000000,0,0,37000,88060,0,1
j=3,67456000002700,67456000000000,0,0,1000,1700,0,1
j=4,247999781601474430,247999781600000000,0,0,521000,953430,0,1
j=5,9598200000067500,9598200000000000,0,0,25000,42500,0,1
j=6,2380000002700,2380000000000,0,0,1000,1700,740000000000,1
j=7,16419060000064800,16419060000000000,0,0,24000,40800,0,1
j=8,9173815000077490,9173815000000000,0,0,27000,50490,0,1
j=9,12262932500062100,12262932500000000,0,0,23000,39100,0,1
j=10,51985331200324310,51985331200000000,0,0,113000,211310,0,1
j=11,23056279200099900,23056279200000000,0,0,37000,62900,0,1
j=12,39891575000270560,39891575000000000,0,0,89000,181560,0,1
j=13,571546800006200,571546800000000,0,0,2200,4000,0,1
j=14,4870458000048600,4870458000000000,0,0,18000,30600,0,1

t=25  
j=0,1012857600008100,1012857600000000,0,0,3000,5100,0,1
j=1,942624000005940,942624000000000,0,0,2200,3740,0,1
j=2,39264272400219700,39264272400000000,0,0,65000,154700,0,1
j=3,132736000002700,132736000000000,0,0,1000,1700,0,1
j=4,271503365601652720,271503365600000000,0,0,584000,1068720,0,1
j=5,11117400000067500,11117400000000000,0,0,25000,42500,0,1
j=6,73780000002700,73780000000000,0,0,1000,1700,0,1
j=7,17854380000110700,17854380000000000,0,0,41000,69700,0,1
j=8,10558765000077490,10558765000000000,0,0,27000,50490,0,1
j=9,13178457500121095,13178457500000000,0,0,44850,76245,0,1
j=10,57815507200361620,57815507200000000,0,0,126000,235620,0,1
j=11,24770851200143100,24770851200000000,0,0,53000,90100,0,1
j=12,43661795000252320,43661795000000000,0,0,83000,169320,0,1
j=13,654409800003100,654409800000000,0,0,1100,2000,0,1
j=14,5693490000048600,5693490000000000,0,0,18000,30600,0,1

t=26  
j=0,1150029600013500,1150029600000000,0,0,5000,8500,0,1
j=1,1089504000014850,1089504000000000,0,0,5500,9350,0,1
j=2,44151974400229840,44151974400000000,0,0,68000,161840,0,1
j=3,198016000002700,198016000000000,0,0,1000,1700,0,1
j=4,297254477601635740,297254477600000000,0,0,578000,1057740,0,1
j=5,12559800000072900,12559800000000000,0,0,27000,45900,0,1
j=6,145180000002700,145180000000000,0,0,1000,1700,0,1
j=7,19709820000121500,19709820000000000,0,0,45000,76500,0,1
j=8,11827165000045920,11827165000000000,0,0,16000,29920,0,1
j=9,14977332500099360,14977332500000000,0,0,36800,62560,0,1
j=10,64134611200347270,64134611200000000,0,0,121000,226270,0,1
j=11,27417787200153900,27417787200000000,0,0,57000,96900,0,1
j=12,47310185000270560,47310185000000000,0,0,89000,181560,0,1
j=13,714997800006200,714997800000000,0,0,2200,4000,0,1
j=14,6392130000045900,6392130000000000,0,0,17000,28900,0,1

t=27  
j=0,1322133600010800,1322133600000000,0,0,4000,6800,0,1
j=1,1359504000014850,1359504000000000,0,0,5500,9350,0,1
j=2,49185458400189280,49185458400000000,0,0,56000,133280,0,1
j=3,263296000005400,263296000000000,0,0,2000,3400,0,1
j=4,322815557601613100,322815557600000000,0,0,570000,1043100,0,1
j=5,13956600000070200,13956600000000000,0,0,26000,44200,0,1
j=6,216580000008100,216580000000000,0,0,3000,5100,0,1
j=7,22068540000121500,22068540000000000,0,0,45000,76500,0,1
j=8,12668215000071750,12668215000000000,0,0,25000,46750,0,1
j=9,16486632500071415,16486632500000000,0,0,26450,44965,0,1
j=10,69812723200312830,69812723200000000,0,0,109000,203830,0,1
j=11,30252127200124200,30252127200000000,0,0,46000,78200,0,1
j=12,51130625000255360,51130625000000000,0,0,84000,171360,0,1
j=13,797860800006200,797860800000000,0,0,2200,4000,0,1
j=14,7012386000056700,7012386000000000,0,0,21000,35700,0,1

t=28  
j=0,1477197600008100,1477197600000000,0,0,3000,5100,0,1
j=1,1680264000023760,1680264000000000,0,0,8800,14960,0,1
j=2,53722322400212940,53722322400000000,0,0,63000,149940,0,1
j=3,352576000005400,352576000000000,0,0,2000,3400,0,1
j=4,347559677601652720,347559677600000000,0,0,584000,1068720,0,1
j=5,15319800000067500,15319800000000000,0,0,25000,42500,0,1
j=6,430780000013500,430780000000000,0,0,5000,8500,0,1
j=7,24360300000083700,24360300000000000,0,0,31000,52700,0,1
j=8,13784365000094710,13784365000000000,0,0,33000,61710,0,1
j=9,17498682500080730,17498682500000000,0,0,29900,50830,0,1
j=10,75128627200390320,75128627200000000,0,0,136000,254320,0,1
j=11,32597587200143100,32597587200000000,0,0,53000,90100,0,1
j=12,54792965000310080,54792965000000000,0,0,102000,208080,0,1
j=13,880723800031000,880723800000000,0,0,11000,20000,0,1
j=14,7759590000051300,7759590000000000,0,0,19000,32300,0,1

t=29  
j=0,1614369600005400,1614369600000000,0,0,2000,3400,0,1
j=1,2077704000014850,2077704000000000,0,0,5500,9350,0,1
j=2,58539536400192660,58539536400000000,0,0,57000,135660,0,1
j=3,441856000005400,441856000000000,0,0,2000,3400,0,1
j=4,373141181601573480,373141181600000000,0,0,556000,1017480,0,1
j=5,16761000000070200,16761000000000000,0,0,26000,44200,0,1
j=6,742630000032400,742630000000000,0,0,12000,20400,0,1
j=7,26117460000097200,26117460000000000,0,0,36000,61200,0,1
j=8,15195565000045920,15195565000000000,0,0,16000,29920,0,1
j=9,18648207500111780,18648207500000000,0,0,41400,70380,0,1
j=10,81701171200327180,81701171200000000,0,0,114000,213180,0,1
j=11,35303887200118800,35303887200000000,0,0,44000,74800,0,1
j=12,59204885000294880,59204885000000000,0,0,97000,197880,0,1
j=13,1406413800024800,1406413800000000,0,0,8800,16000,0,1
