datacenter_AZ_SUS,datacenter_AZ_SUS
obj#,object initialize size,sType,sCost,rCost,wCost,tCost,cCost,nonMCost
j=7,1465,1,29300000000000,0,0,1700,500,29300000001700
j=8,1619,0,24285000000000,0,0,0,0,24285000000000
j=8,1619,1,32380000000000,0,0,0,0,32380000000000
j=9,2471,0,28416500000000,23460000000000,0,4600,1150,51876500004600
j=9,2471,1,51891000000000,0,0,1955,575,51891000001955
j=10,1246,0,18939200000000,40200000000000,0,16000,4000,59139200016000
j=10,1246,1,24920000000000,0,0,7480,2200,24920000007480
j=11,2994,0,44910000000000,20400000000000,0,4000,1000,65310000004000
j=11,2994,1,71257200000000,0,0,1700,500,71257200001700
j=12,2135,0,23485000000000,90000000000000,0,32000,8000,113485000032000
j=12,2135,1,42700000000000,0,0,16320,4800,42700000016320
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,915,0,9150000000000,0,0,0,0,9150000000000
j=14,915,1,16836000000000,0,0,0,0,16836000000000

t=1  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,5266,0,109532800000000,40200000000000,0,16000,4000,149732800016000
j=2,5266,1,171671600000000,0,0,9520,2800,171671600009520
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,49981,0,499810000000000,559500000000000,0,160000,40000,1059310000160000
j=4,49981,1,979627600000000,0,0,73200,21600,979627600073200
j=5,915,0,14640000000000,0,0,0,0,14640000000000
j=5,915,1,21960000000000,0,0,0,0,21960000000000
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,3505,0,56080000000000,20400000000000,0,4000,1000,76480000004000
j=7,3505,1,70100000000000,0,0,1700,500,70100000001700
j=8,1619,0,24285000000000,0,0,0,0,24285000000000
j=8,1619,1,32380000000000,0,0,0,0,32380000000000
j=9,4511,0,51876500000000,23460000000000,0,4600,1150,75336500004600
j=9,4511,1,94731000000000,0,0,1955,575,94731000001955
j=10,5266,0,80043200000000,40200000000000,0,16000,4000,120243200016000
j=10,5266,1,105320000000000,0,0,7480,2200,105320000007480
j=11,5034,0,75510000000000,20400000000000,0,4000,1000,95910000004000
j=11,5034,1,119809200000000,0,0,1700,500,119809200001700
j=12,11135,0,122485000000000,111300000000000,0,36000,9000,233785000036000
j=12,11135,1,222700000000000,0,0,18360,5400,222700000018360
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,915,0,9150000000000,0,0,0,0,9150000000000
j=14,915,1,16836000000000,0,0,0,0,16836000000000

t=2  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,9286,0,193148800000000,53100000000000,0,20000,5000,246248800020000
j=2,9286,1,302723600000000,0,0,11900,3500,302723600011900
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,105931,0,1059310000000000,585300000000000,0,168000,42000,1644610000168000
j=4,105931,1,2076247600000000,0,0,76860,22680,2076247600076860
j=5,915,0,14640000000000,0,0,0,0,14640000000000
j=5,915,1,21960000000000,0,0,0,0,21960000000000
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,5545,0,88720000000000,20400000000000,0,4000,1000,109120000004000
j=7,5545,1,110900000000000,0,0,1700,500,110900000001700
j=8,1619,0,24285000000000,0,0,0,0,24285000000000
j=8,1619,1,32380000000000,0,0,0,0,32380000000000
j=9,6551,0,75336500000000,23460000000000,0,4600,1150,98796500004600
j=9,6551,1,137571000000000,0,0,1955,575,137571000001955
j=10,9286,0,141147200000000,73500000000000,0,24000,6000,214647200024000
j=10,9286,1,185720000000000,0,0,11220,3300,185720000011220
j=11,7074,0,106110000000000,20400000000000,0,4000,1000,126510000004000
j=11,7074,1,168361200000000,0,0,1700,500,168361200001700
j=12,22265,0,244915000000000,129600000000000,0,40000,10000,374515000040000
j=12,22265,1,445300000000000,0,0,20400,6000,445300000020400
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,915,0,9150000000000,0,0,0,0,9150000000000
j=14,915,1,16836000000000,0,0,0,0,16836000000000

t=3  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,14596,0,303596800000000,40200000000000,0,16000,4000,343796800016000
j=2,14596,1,475829600000000,0,0,9520,2800,475829600009520
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,164461,0,1644610000000000,711300000000000,0,204000,51000,2355910000204000
j=4,164461,1,3223435600000000,0,0,93330,27540,3223435600093330
j=5,915,0,14640000000000,20400000000000,0,4000,1000,35040000004000
j=5,915,1,21960000000000,0,0,1700,500,21960000001700
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,7585,0,121360000000000,27900000000000,0,8000,2000,149260000008000
j=7,7585,1,151700000000000,0,0,3400,1000,151700000003400
j=8,1619,0,24285000000000,20400000000000,0,4000,1000,44685000004000
j=8,1619,1,32380000000000,0,0,1870,550,32380000001870
j=9,8591,0,98796500000000,32085000000000,0,9200,2300,130881500009200
j=9,8591,1,180411000000000,0,0,3910,1150,180411000003910
j=10,16636,0,252867200000000,121800000000000,0,32000,8000,374667200032000
j=10,16636,1,332720000000000,0,0,14960,4400,332720000014960
j=11,9114,0,136710000000000,27900000000000,0,8000,2000,164610000008000
j=11,9114,1,216913200000000,0,0,3400,1000,216913200003400
j=12,35225,0,387475000000000,274500000000000,0,72000,18000,661975000072000
j=12,35225,1,704500000000000,0,0,36720,10800,704500000036720
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,915,0,9150000000000,0,0,0,0,9150000000000
j=14,915,1,16836000000000,0,0,0,0,16836000000000

t=4  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,18616,0,387212800000000,76800000000000,0,24000,6000,464012800024000
j=2,18616,1,606881600000000,0,0,14280,4200,606881600014280
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,235591,0,2355910000000000,968100000000000,0,288000,72000,3324010000288000
j=4,235591,1,4617583600000000,0,0,131760,38880,4617583600131760
j=5,2955,0,47280000000000,27900000000000,0,8000,2000,75180000008000
j=5,2955,1,70920000000000,0,0,3400,1000,70920000003400
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,10375,0,166000000000000,20400000000000,0,4000,1000,186400000004000
j=7,10375,1,207500000000000,0,0,1700,500,207500000001700
j=8,3659,0,54885000000000,27900000000000,0,8000,2000,82785000008000
j=8,3659,1,73180000000000,0,0,3740,1100,73180000003740
j=9,11381,0,130881500000000,23460000000000,0,4600,1150,154341500004600
j=9,11381,1,239001000000000,0,0,1955,575,239001000001955
j=10,28816,0,438003200000000,180900000000000,0,52000,13000,618903200052000
j=10,28816,1,576320000000000,0,0,24310,7150,576320000024310
j=11,11904,0,178560000000000,20400000000000,0,4000,1000,198960000004000
j=11,11904,1,283315200000000,0,0,1700,500,283315200001700
j=12,62675,0,689425000000000,187800000000000,0,52000,13000,877225000052000
j=12,62675,1,1253500000000000,0,0,26520,7800,1253500000026520
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,915,0,9150000000000,20400000000000,0,4000,1000,29550000004000
j=14,915,1,16836000000000,0,0,1700,500,16836000001700

t=5  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,26296,0,546956800000000,53100000000000,0,20000,5000,600056800020000
j=2,26296,1,857249600000000,0,0,11900,3500,857249600011900
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,332401,0,3324010000000000,1167000000000000,0,336000,84000,4491010000336000
j=4,332401,1,6515059600000000,0,0,153720,45360,6515059600153720
j=5,5745,0,91920000000000,20400000000000,0,4000,1000,112320000004000
j=5,5745,1,137880000000000,0,0,1700,500,137880000001700
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,12415,0,198640000000000,20400000000000,0,4000,1000,219040000004000
j=7,12415,1,248300000000000,0,0,1700,500,248300000001700
j=8,6449,0,96735000000000,20400000000000,0,4000,1000,117135000004000
j=8,6449,1,128980000000000,0,0,1870,550,128980000001870
j=9,13421,0,154341500000000,23460000000000,0,4600,1150,177801500004600
j=9,13421,1,281841000000000,0,0,1955,575,281841000001955
j=10,46906,0,712971200000000,162600000000000,0,44000,11000,875571200044000
j=10,46906,1,938120000000000,0,0,20570,6050,938120000020570
j=11,13944,0,209160000000000,20400000000000,0,4000,1000,229560000004000
j=11,13944,1,331867200000000,0,0,1700,500,331867200001700
j=12,81455,0,896005000000000,163800000000000,0,48000,12000,1059805000048000
j=12,81455,1,1629100000000000,0,0,24480,7200,1629100000024480
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,2955,0,29550000000000,27900000000000,0,8000,2000,57450000008000
j=14,2955,1,54372000000000,0,0,3400,1000,54372000003400

t=6  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,31606,0,657404800000000,76800000000000,0,24000,6000,734204800024000
j=2,31606,1,1030355600000000,0,0,14280,4200,1030355600014280
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,449101,0,4491010000000000,1401300000000000,0,412000,103000,5892310000412000
j=4,449101,1,8802379600000000,0,0,188490,55620,8802379600188490
j=5,7785,0,124560000000000,40200000000000,0,16000,4000,164760000016000
j=5,7785,1,186840000000000,0,0,6800,2000,186840000006800
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,14455,0,231280000000000,20400000000000,0,4000,1000,251680000004000
j=7,14455,1,289100000000000,0,0,1700,500,289100000001700
j=8,8489,0,127335000000000,40200000000000,0,16000,4000,167535000016000
j=8,8489,1,169780000000000,0,0,7480,2200,169780000007480
j=9,15461,0,177801500000000,23460000000000,0,4600,1150,201261500004600
j=9,15461,1,324681000000000,0,0,1955,575,324681000001955
j=10,63166,0,960123200000000,222000000000000,0,80000,20000,1182123200080000
j=10,63166,1,1263320000000000,0,0,37400,11000,1263320000037400
j=11,15984,0,239760000000000,61200000000000,0,12000,3000,300960000012000
j=11,15984,1,380419200000000,0,0,5100,1500,380419200005100
j=12,97835,0,1076185000000000,207900000000000,0,56000,14000,1284085000056000
j=12,97835,1,1956700000000000,0,0,28560,8400,1956700000028560
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,5745,0,57450000000000,20400000000000,0,4000,1000,77850000004000
j=14,5745,1,105708000000000,0,0,1700,500,105708000001700

t=7  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,39286,0,817148800000000,76800000000000,0,24000,6000,893948800024000
j=2,39286,1,1280723600000000,0,0,14280,4200,1280723600014280
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,589231,0,5892310000000000,1679400000000000,0,484000,121000,7571710000484000
j=4,589231,1,11548927600000000,0,0,221430,65340,11548927600221430
j=5,11805,0,188880000000000,20400000000000,0,4000,1000,209280000004000
j=5,11805,1,283320000000000,0,0,1700,500,283320000001700
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,16495,0,263920000000000,27900000000000,0,8000,2000,291820000008000
j=7,16495,1,329900000000000,0,0,3400,1000,329900000003400
j=8,12509,0,187635000000000,27900000000000,0,8000,2000,215535000008000
j=8,12509,1,250180000000000,0,0,3740,1100,250180000003740
j=9,17501,0,201261500000000,55545000000000,0,13800,3450,256806500013800
j=9,17501,1,367521000000000,0,0,5865,1725,367521000005865
j=10,85366,0,1297563200000000,215100000000000,0,64000,16000,1512663200064000
j=10,85366,1,1707320000000000,0,0,29920,8800,1707320000029920
j=11,22104,0,331560000000000,61200000000000,0,12000,3000,392760000012000
j=11,22104,1,526075200000000,0,0,5100,1500,526075200005100
j=12,118625,0,1304875000000000,329700000000000,0,84000,21000,1634575000084000
j=12,118625,1,2372500000000000,0,0,42840,12600,2372500000042840
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,7785,0,77850000000000,40200000000000,0,16000,4000,118050000016000
j=14,7785,1,143244000000000,0,0,6800,2000,143244000006800

t=8  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,46966,0,976892800000000,111300000000000,0,36000,9000,1088192800036000
j=2,46966,1,1531091600000000,0,0,21420,6300,1531091600021420
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,757171,0,7571710000000000,2337300000000000,0,652000,163000,9909010000652000
j=4,757171,1,14840551600000000,0,0,298290,88020,14840551600298290
j=5,13845,0,221520000000000,40200000000000,0,16000,4000,261720000016000
j=5,13845,1,332280000000000,0,0,6800,2000,332280000006800
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,19285,0,308560000000000,34200000000000,0,12000,3000,342760000012000
j=7,19285,1,385700000000000,0,0,5100,1500,385700000005100
j=8,15299,0,229485000000000,40200000000000,0,16000,4000,269685000016000
j=8,15299,1,305980000000000,0,0,7480,2200,305980000007480
j=9,22331,0,256806500000000,120405000000000,0,36800,9200,377211500036800
j=9,22331,1,468951000000000,0,0,15640,4600,468951000015640
j=10,106876,0,1624515200000000,305400000000000,0,108000,27000,1929915200108000
j=10,106876,1,2137520000000000,0,0,50490,14850,2137520000050490
j=11,28224,0,423360000000000,130800000000000,0,36000,9000,554160000036000
j=11,28224,1,671731200000000,0,0,15300,4500,671731200015300
j=12,151595,0,1667545000000000,357900000000000,0,92000,23000,2025445000092000
j=12,151595,1,3031900000000000,0,0,46920,13800,3031900000046920
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,11805,0,118050000000000,20400000000000,0,4000,1000,138450000004000
j=14,11805,1,217212000000000,0,0,1700,500,217212000001700

t=9  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,58096,0,1208396800000000,207900000000000,0,56000,14000,1416296800056000
j=2,58096,1,1893929600000000,0,0,33320,9800,1893929600033320
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,990901,0,9909010000000000,2255400000000000,0,636000,159000,12164410000636000
j=4,990901,1,19421659600000000,0,0,290970,85860,19421659600290970
j=5,17865,0,285840000000000,40200000000000,0,16000,4000,326040000016000
j=5,17865,1,428760000000000,0,0,6800,2000,428760000006800
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,22705,0,363280000000000,78900000000000,0,28000,7000,442180000028000
j=7,22705,1,454100000000000,0,0,11900,3500,454100000011900
j=8,19319,0,289785000000000,53100000000000,0,20000,5000,342885000020000
j=8,19319,1,386380000000000,0,0,9350,2750,386380000009350
j=9,32801,0,377211500000000,62790000000000,0,18400,4600,440001500018400
j=9,32801,1,688821000000000,0,0,7820,2300,688821000007820
j=10,137416,0,2088723200000000,339000000000000,0,120000,30000,2427723200120000
j=10,137416,1,2748320000000000,0,0,56100,16500,2748320000056100
j=11,41304,0,619560000000000,175500000000000,0,52000,13000,795060000052000
j=11,41304,1,983035200000000,0,0,22100,6500,983035200022100
j=12,187385,0,2061235000000000,310500000000000,0,80000,20000,2371735000080000
j=12,187385,1,3747700000000000,0,0,40800,12000,3747700000040800
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,13845,0,138450000000000,40200000000000,0,16000,4000,178650000016000
j=14,13845,1,254748000000000,0,0,6800,2000,254748000006800

t=10  
j=0,114,0,1140000000000,0,0,0,0,1140000000000
j=0,114,1,2097600000000,0,0,0,0,2097600000000
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,78886,0,1640828800000000,207900000000000,0,56000,14000,1848728800056000
j=2,78886,1,2571683600000000,0,0,33320,9800,2571683600033320
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,1216441,0,12164410000000000,2949600000000000,0,848000,212000,15114010000848000
j=4,1216441,1,23842243600000000,0,0,387960,114480,23842243600387960
j=5,21885,0,350160000000000,73500000000000,0,24000,6000,423660000024000
j=5,21885,1,525240000000000,0,0,10200,3000,525240000010200
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,30595,0,489520000000000,53100000000000,0,20000,5000,542620000020000
j=7,30595,1,611900000000000,0,0,8500,2500,611900000008500
j=8,24629,0,369435000000000,76800000000000,0,24000,6000,446235000024000
j=8,24629,1,492580000000000,0,0,11220,3300,492580000011220
j=9,38261,0,440001500000000,127650000000000,0,41400,10350,567651500041400
j=9,38261,1,803481000000000,0,0,17595,5175,803481000017595
j=10,171316,0,2604003200000000,510300000000000,0,152000,38000,3114303200152000
j=10,171316,1,3426320000000000,0,0,71060,20900,3426320000071060
j=11,58854,0,882810000000000,162300000000000,0,52000,13000,1045110000052000
j=11,58854,1,1400725200000000,0,0,22100,6500,1400725200022100
j=12,218435,0,2402785000000000,491100000000000,0,132000,33000,2893885000132000
j=12,218435,1,4368700000000000,0,0,67320,19800,4368700000067320
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,17865,0,178650000000000,40200000000000,0,16000,4000,218850000016000
j=14,17865,1,328716000000000,0,0,6800,2000,328716000006800

t=11  
j=0,114,0,1140000000000,20400000000000,0,4000,1000,21540000004000
j=0,114,1,2097600000000,0,0,1700,500,2097600001700
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,99676,0,2073260800000000,208200000000000,0,56000,14000,2281460800056000
j=2,99676,1,3249437600000000,0,0,33320,9800,3249437600033320
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,1511401,0,15114010000000000,3215700000000000,0,900000,225000,18329710000900000
j=4,1511401,1,29623459600000000,0,0,411750,121500,29623459600411750
j=5,29235,0,467760000000000,48300000000000,0,12000,3000,516060000012000
j=5,29235,1,701640000000000,0,0,5100,1500,701640000005100
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,35905,0,574480000000000,78900000000000,0,28000,7000,653380000028000
j=7,35905,1,718100000000000,0,0,11900,3500,718100000011900
j=8,32309,0,484635000000000,40800000000000,0,8000,2000,525435000008000
j=8,32309,1,646180000000000,0,0,3740,1100,646180000003740
j=9,49361,0,567651500000000,120405000000000,0,36800,9200,688056500036800
j=9,49361,1,1036581000000000,0,0,15640,4600,1036581000015640
j=10,222346,0,3379659200000000,387000000000000,0,112000,28000,3766659200112000
j=10,222346,1,4446920000000000,0,0,52360,15400,4446920000052360
j=11,75084,0,1126260000000000,223500000000000,0,72000,18000,1349760000072000
j=11,75084,1,1786999200000000,0,0,30600,9000,1786999200030600
j=12,267545,0,2942995000000000,468900000000000,0,128000,32000,3411895000128000
j=12,267545,1,5350900000000000,0,0,65280,19200,5350900000065280
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,21885,0,218850000000000,73500000000000,0,24000,6000,292350000024000
j=14,21885,1,402684000000000,0,0,10200,3000,402684000010200

t=12  
j=0,2154,0,21540000000000,20400000000000,0,4000,1000,41940000004000
j=0,2154,1,39633600000000,0,0,1700,500,39633600001700
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,120496,0,2506316800000000,350100000000000,0,88000,22000,2856416800088000
j=2,120496,1,3928169600000000,0,0,52360,15400,3928169600052360
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,1832971,0,18329710000000000,3664200000000000,0,1044000,261000,21993910001044000
j=4,1832971,1,35926231600000000,0,0,477630,140940,35926231600477630
j=5,34065,0,545040000000000,93900000000000,0,28000,7000,638940000028000
j=5,34065,1,817560000000000,0,0,11900,3500,817560000011900
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,43795,0,700720000000000,171600000000000,0,48000,12000,872320000048000
j=7,43795,1,875900000000000,0,0,20400,6000,875900000020400
j=8,36389,0,545835000000000,97200000000000,0,28000,7000,643035000028000
j=8,36389,1,727780000000000,0,0,13090,3850,727780000013090
j=9,59831,0,688056500000000,242190000000000,0,73600,18400,930246500073600
j=9,59831,1,1256451000000000,0,0,31280,9200,1256451000031280
j=10,261046,0,3967899200000000,747600000000000,0,224000,56000,4715499200224000
j=10,261046,1,5220920000000000,0,0,104720,30800,5220920000104720
j=11,97434,0,1461510000000000,231600000000000,0,76000,19000,1693110000076000
j=11,97434,1,2318929200000000,0,0,32300,9500,2318929200032300
j=12,314435,0,3458785000000000,546600000000000,0,152000,38000,4005385000152000
j=12,314435,1,6288700000000000,0,0,77520,22800,6288700000077520
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,29235,0,292350000000000,73500000000000,0,24000,6000,365850000024000
j=14,29235,1,537924000000000,0,0,10200,3000,537924000010200

t=13  
j=0,4194,0,41940000000000,20400000000000,0,4000,1000,62340000004000
j=0,4194,1,77169600000000,0,0,1700,500,77169600001700
j=1,114,0,1732800000000,0,0,0,0,1732800000000
j=1,114,1,2371200000000,0,0,0,0,2371200000000
j=2,155506,0,3234524800000000,294900000000000,0,76000,19000,3529424800076000
j=2,155506,1,5069495600000000,0,0,45220,13300,5069495600045220
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,2199391,0,21993910000000000,4061100000000000,0,1132000,283000,26055010001132000
j=4,2199391,1,43108063600000000,0,0,517890,152820,43108063600517890
j=5,43455,0,695280000000000,170400000000000,0,48000,12000,865680000048000
j=5,43455,1,1042920000000000,0,0,20400,6000,1042920000020400
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,60955,0,975280000000000,296700000000000,0,76000,19000,1271980000076000
j=7,60955,1,1219100000000000,0,0,32300,9500,1219100000032300
j=8,46109,0,691635000000000,175200000000000,0,48000,12000,866835000048000
j=8,46109,1,922180000000000,0,0,22440,6600,922180000022440
j=9,80891,0,930246500000000,182505000000000,0,55200,13800,1112751500055200
j=9,80891,1,1698711000000000,0,0,23460,6900,1698711000023460
j=10,335806,0,5104251200000000,828300000000000,0,236000,59000,5932551200236000
j=10,335806,1,6716120000000000,0,0,110330,32450,6716120000110330
j=11,120594,0,1808910000000000,384300000000000,0,120000,30000,2193210000120000
j=11,120594,1,2870137200000000,0,0,51000,15000,2870137200051000
j=12,369095,0,4060045000000000,687000000000000,0,184000,46000,4747045000184000
j=12,369095,1,7381900000000000,0,0,93840,27600,7381900000093840
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,36585,0,365850000000000,150000000000000,0,44000,11000,515850000044000
j=14,36585,1,673164000000000,0,0,18700,5500,673164000018700

t=14  
j=0,6234,0,62340000000000,20400000000000,0,4000,1000,82740000004000
j=0,6234,1,114705600000000,0,0,1700,500,114705600001700
j=1,114,0,1732800000000,20400000000000,0,4100,1100,22132800004100
j=1,114,1,2371200000000,0,0,1870,550,2371200001870
j=2,184996,0,3847916800000000,378300000000000,0,96000,24000,4226216800096000
j=2,184996,1,6030869600000000,0,0,57120,16800,6030869600057120
j=3,68,0,680000000000,0,0,0,0,680000000000
j=3,68,1,1496000000000,0,0,0,0,1496000000000
j=4,2605501,0,26055010000000000,4405200000000000,0,1236000,309000,30460210001236000
j=4,2605501,1,51067819600000000,0,0,565470,166860,51067819600565470
j=5,60495,0,967920000000000,81000000000000,0,24000,6000,1048920000024000
j=5,60495,1,1451880000000000,0,0,10200,3000,1451880000010200
j=6,68,0,1020000000000,0,0,0,0,1020000000000
j=6,68,1,1360000000000,0,0,0,0,1360000000000
j=7,90625,0,1450000000000000,171600000000000,0,48000,12000,1621600000048000
j=7,90625,1,1812500000000000,0,0,20400,6000,1812500000020400
j=8,63629,0,954435000000000,60600000000000,0,20000,5000,1015035000020000
j=8,63629,1,1272580000000000,0,0,9350,2750,1272580000009350
j=9,96761,0,1112751500000000,274620000000000,0,78200,19550,1387371500078200
j=9,96761,1,2031981000000000,0,0,33235,9775,2031981000033235
j=10,418636,0,6363267200000000,743700000000000,0,212000,53000,7106967200212000
j=10,418636,1,8372720000000000,0,0,99110,29150,8372720000099110
j=11,159024,0,2385360000000000,272400000000000,0,92000,23000,2657760000092000
j=11,159024,1,3784771200000000,0,0,39100,11500,3784771200039100
j=12,437795,0,4815745000000000,663300000000000,0,180000,45000,5479045000180000
j=12,437795,1,8755900000000000,0,0,91800,27000,8755900000091800
j=13,134,0,1407000000000,0,0,0,0,1407000000000
j=13,134,1,2572800000000,0,0,0,0,2572800000000
j=14,51585,0,515850000000000,60600000000000,0,20000,5000,576450000020000
j=14,51585,1,949164000000000,0,0,8500,2500,949164000008500

t=15  
j=0,8274,0,82740000000000,20400000000000,0,4000,1000,103140000004000
j=0,8274,1,152241600000000,0,0,1700,500,152241600001700
