datacenter_AZ_SUS,datacenter_AZ_SUS
obj#,object initialize size,sType,sCost,rCost,wCost,tCost,cCost,nonMCost
j=200,878,0,8780000000000,9609000000000000,0,2548000,637000,9617780002548000
j=200,878,1,16155200000000,0,0,1082900,318500,16155201082900
j=201,1272,0,12720000000000,15533700000000000,0,4144000,1036000,15546420004144000
j=201,1272,1,23404800000000,0,0,1761200,518000,23404801761200
j=202,693,0,6930000000000,6207300000000000,0,1632000,408000,6214230001632000
j=202,693,1,12751200000000,0,0,693600,204000,12751200693600
j=203,1569,0,15690000000000,12897300000000000,0,3444000,861000,12912990003444000
j=203,1569,1,28869600000000,0,0,1463700,430500,28869601463700
j=204,68,0,680000000000,192000000000000,0,52000,13000,192680000052000
j=204,68,1,1251200000000,0,0,22100,6500,1251200022100
j=205,1246,0,12460000000000,6727500000000000,0,1780000,445000,6739960001780000
j=205,1246,1,22926400000000,0,0,756500,222500,22926400756500
j=206,93,0,930000000000,375900000000000,0,104000,26000,376830000104000
j=206,93,1,1711200000000,0,0,44200,13000,1711200044200
j=207,68,0,680000000000,894300000000000,0,256000,64000,894980000256000
j=207,68,1,1251200000000,0,0,108800,32000,1251200108800
j=208,93,0,930000000000,564000000000000,0,140000,35000,564930000140000
j=208,93,1,1711200000000,0,0,59500,17500,1711200059500
j=209,1099,0,10990000000000,5412900000000000,0,1456000,364000,5423890001456000
j=209,1099,1,20221600000000,0,0,618800,182000,20221600618800
j=210,816,0,8160000000000,2076600000000000,0,584000,146000,2084760000584000
j=210,816,1,15014400000000,0,0,248200,73000,15014400248200
j=211,816,0,8160000000000,8931600000000000,0,2340000,585000,8939760002340000
j=211,816,1,15014400000000,0,0,994500,292500,15014400994500
j=212,371,0,3710000000000,1899600000000000,0,532000,133000,1903310000532000
j=212,371,1,6826400000000,0,0,226100,66500,6826400226100
j=213,2223,0,22230000000000,19579200000000000,0,5192000,1298000,19601430005192000
j=213,2223,1,40903200000000,0,0,2206600,649000,40903202206600
j=214,114,0,1140000000000,597900000000000,0,176000,44000,599040000176000
j=214,114,1,2097600000000,0,0,74800,22000,2097600074800
j=215,516,0,5160000000000,3896700000000000,0,1064000,266000,3901860001064000
j=215,516,1,9494400000000,0,0,452200,133000,9494400452200
j=216,2143,0,21430000000000,46005600000000000,0,12144000,3036000,46027030012144000
j=216,2143,1,39431200000000,0,0,5161200,1518000,39431205161200
j=217,8393,0,83930000000000,42884400000000000,0,11360000,2840000,42968330011360000
j=217,8393,1,154431200000000,0,0,4828000,1420000,154431204828000
j=218,177,0,1770000000000,5935500000000000,0,1640000,410000,5937270001640000
j=218,177,1,3256800000000,0,0,697000,205000,3256800697000
j=219,93,0,930000000000,861000000000000,0,252000,63000,861930000252000
j=219,93,1,1711200000000,0,0,107100,31500,1711200107100
j=220,1246,0,12460000000000,11701800000000000,0,3128000,782000,11714260003128000
j=220,1246,1,22926400000000,0,0,1329400,391000,22926401329400
j=221,256,0,2560000000000,600600000000000,0,172000,43000,603160000172000
j=221,256,1,4710400000000,0,0,73100,21500,4710400073100
j=222,300,0,3000000000000,2308800000000000,0,628000,157000,2311800000628000
j=222,300,1,5520000000000,0,0,266900,78500,5520000266900
j=223,68,0,680000000000,341400000000000,0,88000,22000,342080000088000
j=223,68,1,1251200000000,0,0,37400,11000,1251200037400
j=224,693,0,6930000000000,124700400000000000,0,33292000,8323000,124707330033292000
j=224,693,1,12751200000000,0,0,14149100,4161500,12751214149100
j=225,68,0,680000000000,453300000000000,0,108000,27000,453980000108000
j=225,68,1,1251200000000,0,0,45900,13500,1251200045900
j=226,693,0,6930000000000,14318700000000000,0,3868000,967000,14325630003868000
j=226,693,1,12751200000000,0,0,1643900,483500,12751201643900
j=227,134,0,1340000000000,1198200000000000,0,364000,91000,1199540000364000
j=227,134,1,2465600000000,0,0,154700,45500,2465600154700
j=228,3179,0,31790000000000,35063700000000000,0,9304000,2326000,35095490009304000
j=228,3179,1,58493600000000,0,0,3954200,1163000,58493603954200
j=229,177,0,1770000000000,2949900000000000,0,824000,206000,2951670000824000
j=229,177,1,3256800000000,0,0,350200,103000,3256800350200
j=230,68,0,680000000000,160500000000000,0,44000,11000,161180000044000
j=230,68,1,1251200000000,0,0,18700,5500,1251200018700
j=231,134,0,1340000000000,2261700000000000,0,628000,157000,2263040000628000
j=231,134,1,2465600000000,0,0,266900,78500,2465600266900
j=232,1630,0,16300000000000,27661800000000000,0,7448000,1862000,27678100007448000
j=232,1630,1,29992000000000,0,0,3165400,931000,29992003165400
j=233,972,0,9720000000000,8157900000000000,0,2224000,556000,8167620002224000
j=233,972,1,17884800000000,0,0,945200,278000,17884800945200
j=234,3003,0,30030000000000,10166400000000000,0,2712000,678000,10196430002712000
j=234,3003,1,55255200000000,0,0,1152600,339000,55255201152600
j=235,1272,0,12720000000000,25798200000000000,0,6828000,1707000,25810920006828000
j=235,1272,1,23404800000000,0,0,2901900,853500,23404802901900
j=236,8566,0,85660000000000,36395100000000000,0,9756000,2439000,36480760009756000
j=236,8566,1,157614400000000,0,0,4146300,1219500,157614404146300
j=237,9449,0,94490000000000,29660100000000000,0,7860000,1965000,29754590007860000
j=237,9449,1,173861600000000,0,0,3340500,982500,173861603340500
j=238,68,0,680000000000,21567300000000000,0,5848000,1462000,21567980005848000
j=238,68,1,1251200000000,0,0,2485400,731000,1251202485400
j=239,3349,0,33490000000000,26973900000000000,0,7236000,1809000,27007390007236000
j=239,3349,1,61621600000000,0,0,3075300,904500,61621603075300
j=240,93,0,930000000000,1421700000000000,0,388000,97000,1422630000388000
j=240,93,1,1711200000000,0,0,164900,48500,1711200164900
j=241,1583,0,15830000000000,9841800000000000,0,2580000,645000,9857630002580000
j=241,1583,1,29127200000000,0,0,1096500,322500,29127201096500
j=242,10232,0,102320000000000,25995000000000000,0,6940000,1735000,26097320006940000
j=242,10232,1,188268800000000,0,0,2949500,867500,188268802949500
j=243,915,0,9150000000000,9066000000000000,0,2360000,590000,9075150002360000
j=243,915,1,16836000000000,0,0,1003000,295000,16836001003000
j=244,626,0,6260000000000,1826700000000000,0,532000,133000,1832960000532000
j=244,626,1,11518400000000,0,0,226100,66500,11518400226100
j=245,93,0,930000000000,496500000000000,0,140000,35000,497430000140000
j=245,93,1,1711200000000,0,0,59500,17500,1711200059500
j=246,1465,0,14650000000000,14630400000000000,0,3960000,990000,14645050003960000
j=246,1465,1,26956000000000,0,0,1683000,495000,26956001683000
j=247,93,0,930000000000,908100000000000,0,252000,63000,909030000252000
j=247,93,1,1711200000000,0,0,107100,31500,1711200107100
j=248,3081,0,30810000000000,119171100000000000,0,31916000,7979000,119201910031916000
j=248,3081,1,56690400000000,0,0,13564300,3989500,56690413564300
j=249,1035,0,10350000000000,2958900000000000,0,804000,201000,2969250000804000
j=249,1035,1,19044000000000,0,0,341700,100500,19044000341700
j=250,816,0,8160000000000,309449100000000000,0,82480000,20620000,309457260082480000
j=250,816,1,15014400000000,0,0,35054000,10310000,15014435054000
j=251,1035,0,10350000000000,2762400000000000,0,744000,186000,2772750000744000
j=251,1035,1,19044000000000,0,0,316200,93000,19044000316200
j=252,68,0,680000000000,485700000000000,0,124000,31000,486380000124000
j=252,68,1,1251200000000,0,0,52700,15500,1251200052700
j=253,2695,0,26950000000000,28705800000000000,0,7692000,1923000,28732750007692000
j=253,2695,1,49588000000000,0,0,3269100,961500,49588003269100
j=254,93,0,930000000000,1479600000000000,0,416000,104000,1480530000416000
j=254,93,1,1711200000000,0,0,176800,52000,1711200176800
j=255,300,0,3000000000000,4003800000000000,0,1092000,273000,4006800001092000
j=255,300,1,5520000000000,0,0,464100,136500,5520000464100
j=256,2222,0,22220000000000,10044900000000000,0,2648000,662000,10067120002648000
j=256,2222,1,40884800000000,0,0,1125400,331000,40884801125400
j=257,177,0,1770000000000,5271600000000000,0,1432000,358000,5273370001432000
j=257,177,1,3256800000000,0,0,608600,179000,3256800608600
j=258,1470,0,14700000000000,25302300000000000,0,6860000,1715000,25317000006860000
j=258,1470,1,27048000000000,0,0,2915500,857500,27048002915500
j=259,1754,0,17540000000000,699947400000000000,0,187116000,46779000,699964940187116000
j=259,1754,1,32273600000000,0,0,79524300,23389500,32273679524300
j=260,93,0,930000000000,380100000000000,0,104000,26000,381030000104000
j=260,93,1,1711200000000,0,0,44200,13000,1711200044200
j=261,93,0,930000000000,949200000000000,0,276000,69000,950130000276000
j=261,93,1,1711200000000,0,0,117300,34500,1711200117300
j=262,6664,0,66640000000000,23954400000000000,0,6352000,1588000,24021040006352000
j=262,6664,1,122617600000000,0,0,2699600,794000,122617602699600
j=263,300,0,3000000000000,1663200000000000,0,488000,122000,1666200000488000
j=263,300,1,5520000000000,0,0,207400,61000,5520000207400
j=264,134,0,1340000000000,4572300000000000,0,1252000,313000,4573640001252000
j=264,134,1,2465600000000,0,0,532100,156500,2465600532100
j=265,1754,0,17540000000000,93067500000000000,0,24880000,6220000,93085040024880000
j=265,1754,1,32273600000000,0,0,10574000,3110000,32273610574000
j=266,68,0,680000000000,264600000000000,0,72000,18000,265280000072000
j=266,68,1,1251200000000,0,0,30600,9000,1251200030600
j=267,68,0,680000000000,93900000000000,0,28000,7000,94580000028000
j=267,68,1,1251200000000,0,0,11900,3500,1251200011900
j=268,300,0,3000000000000,2352600000000000,0,640000,160000,2355600000640000
j=268,300,1,5520000000000,0,0,272000,80000,5520000272000
j=269,177,0,1770000000000,744300000000000,0,212000,53000,746070000212000
j=269,177,1,3256800000000,0,0,90100,26500,3256800090100
j=270,2856,0,28560000000000,109284900000000000,0,29068000,7267000,109313460029068000
j=270,2856,1,52550400000000,0,0,12353900,3633500,52550412353900
j=271,2022,0,20220000000000,22649400000000000,0,6152000,1538000,22669620006152000
j=271,2022,1,37204800000000,0,0,2614600,769000,37204802614600
j=272,114,0,1140000000000,1064100000000000,0,312000,78000,1065240000312000
j=272,114,1,2097600000000,0,0,132600,39000,2097600132600
j=273,2232,0,22320000000000,13668600000000000,0,3724000,931000,13690920003724000
j=273,2232,1,41068800000000,0,0,1582700,465500,41068801582700
j=274,1470,0,14700000000000,30145800000000000,0,8044000,2011000,30160500008044000
j=274,1470,1,27048000000000,0,0,3418700,1005500,27048003418700
j=275,1583,0,15830000000000,12638100000000000,0,3348000,837000,12653930003348000
j=275,1583,1,29127200000000,0,0,1422900,418500,29127201422900
j=276,114,0,1140000000000,572700000000000,0,164000,41000,573840000164000
j=276,114,1,2097600000000,0,0,69700,20500,2097600069700
j=277,134,0,1340000000000,833400000000000,0,248000,62000,834740000248000
j=277,134,1,2465600000000,0,0,105400,31000,2465600105400
j=278,68,0,680000000000,439500000000000,0,108000,27000,440180000108000
j=278,68,1,1251200000000,0,0,45900,13500,1251200045900
j=279,300,0,3000000000000,5401200000000000,0,1456000,364000,5404200001456000
j=279,300,1,5520000000000,0,0,618800,182000,5520000618800
j=280,516,0,5160000000000,1637400000000000,0,468000,117000,1642560000468000
j=280,516,1,9494400000000,0,0,198900,58500,9494400198900
j=281,3361,0,33610000000000,185889600000000000,0,49920000,12480000,185923210049920000
j=281,3361,1,61842400000000,0,0,21216000,6240000,61842421216000
j=282,371,0,3710000000000,1360500000000000,0,396000,99000,1364210000396000
j=282,371,1,6826400000000,0,0,168300,49500,6826400168300
j=283,114,0,1140000000000,1744500000000000,0,516000,129000,1745640000516000
j=283,114,1,2097600000000,0,0,219300,64500,2097600219300
j=284,816,0,8160000000000,3386400000000000,0,896000,224000,3394560000896000
j=284,816,1,15014400000000,0,0,380800,112000,15014400380800
j=285,68,0,680000000000,199500000000000,0,56000,14000,200180000056000
j=285,68,1,1251200000000,0,0,23800,7000,1251200023800
j=286,816,0,8160000000000,8862000000000000,0,2372000,593000,8870160002372000
j=286,816,1,15014400000000,0,0,1008100,296500,15014401008100
j=287,432,0,4320000000000,4276500000000000,0,1180000,295000,4280820001180000
j=287,432,1,7948800000000,0,0,501500,147500,7948800501500
j=288,2223,0,22230000000000,26290200000000000,0,7064000,1766000,26312430007064000
j=288,2223,1,40903200000000,0,0,3002200,883000,40903203002200
j=289,516,0,5160000000000,1506300000000000,0,436000,109000,1511460000436000
j=289,516,1,9494400000000,0,0,185300,54500,9494400185300
j=290,5716,0,57160000000000,40621500000000000,0,10784000,2696000,40678660010784000
j=290,5716,1,105174400000000,0,0,4583200,1348000,105174404583200
j=291,1754,0,17540000000000,10635000000000000,0,2772000,693000,10652540002772000
j=291,1754,1,32273600000000,0,0,1178100,346500,32273601178100
j=292,93,0,930000000000,445500000000000,0,116000,29000,446430000116000
j=292,93,1,1711200000000,0,0,49300,14500,1711200049300
j=293,915,0,9150000000000,62593200000000000,0,16616000,4154000,62602350016616000
j=293,915,1,16836000000000,0,0,7061800,2077000,16836007061800
j=294,114,0,1140000000000,3513000000000000,0,980000,245000,3514140000980000
j=294,114,1,2097600000000,0,0,416500,122500,2097600416500
j=295,1619,0,16190000000000,7738500000000000,0,2048000,512000,7754690002048000
j=295,1619,1,29789600000000,0,0,870400,256000,29789600870400
j=296,1481,0,14810000000000,11080800000000000,0,3004000,751000,11095610003004000
j=296,1481,1,27250400000000,0,0,1276700,375500,27250401276700
j=297,2223,0,22230000000000,35511600000000000,0,9420000,2355000,35533830009420000
j=297,2223,1,40903200000000,0,0,4003500,1177500,40903204003500
j=298,516,0,5160000000000,3095100000000000,0,868000,217000,3100260000868000
j=298,516,1,9494400000000,0,0,368900,108500,9494400368900
j=299,300,0,3000000000000,5462100000000000,0,1400000,350000,5465100001400000
j=299,300,1,5520000000000,0,0,595000,175000,5520000595000
j=300,1099,0,10990000000000,8114100000000000,0,2192000,548000,8125090002192000
j=300,1099,1,20221600000000,0,0,931600,274000,20221600931600
j=301,1619,0,16190000000000,9883500000000000,0,2620000,655000,9899690002620000
j=301,1619,1,29789600000000,0,0,1113500,327500,29789601113500
j=302,2143,0,21430000000000,9257100000000000,0,2472000,618000,9278530002472000
j=302,2143,1,39431200000000,0,0,1050600,309000,39431201050600
j=303,134,0,1340000000000,290400000000000,0,104000,26000,291740000104000
j=303,134,1,2465600000000,0,0,44200,13000,2465600044200
j=304,114,0,1140000000000,2336100000000000,0,652000,163000,2337240000652000
j=304,114,1,2097600000000,0,0,277100,81500,2097600277100
j=305,1272,0,12720000000000,9032400000000000,0,2368000,592000,9045120002368000
j=305,1272,1,23404800000000,0,0,1006400,296000,23404801006400
j=306,1470,0,14700000000000,4972200000000000,0,1304000,326000,4986900001304000
j=306,1470,1,27048000000000,0,0,554200,163000,27048000554200
j=307,1583,0,15830000000000,6628500000000000,0,1860000,465000,6644330001860000
j=307,1583,1,29127200000000,0,0,790500,232500,29127200790500
j=308,1481,0,14810000000000,16018500000000000,0,4276000,1069000,16033310004276000
j=308,1481,1,27250400000000,0,0,1817300,534500,27250401817300
j=309,4779,0,47790000000000,66823800000000000,0,17604000,4401000,66871590017604000
j=309,4779,1,87933600000000,0,0,7481700,2200500,87933607481700
j=310,626,0,6260000000000,1991400000000000,0,560000,140000,1997660000560000
j=310,626,1,11518400000000,0,0,238000,70000,11518400238000
j=311,546,0,5460000000000,1511400000000000,0,444000,111000,1516860000444000
j=311,546,1,10046400000000,0,0,188700,55500,10046400188700
j=312,3633,0,36330000000000,46872900000000000,0,12572000,3143000,46909230012572000
j=312,3633,1,66847200000000,0,0,5343100,1571500,66847205343100
j=313,300,0,3000000000000,789900000000000,0,244000,61000,792900000244000
j=313,300,1,5520000000000,0,0,103700,30500,5520000103700
j=314,93,0,930000000000,425100000000000,0,112000,28000,426030000112000
j=314,93,1,1711200000000,0,0,47600,14000,1711200047600
j=315,68,0,680000000000,359100000000000,0,96000,24000,359780000096000
j=315,68,1,1251200000000,0,0,40800,12000,1251200040800
j=316,3633,0,36330000000000,105914700000000000,0,28204000,7051000,105951030028204000
j=316,3633,1,66847200000000,0,0,11986700,3525500,66847211986700
j=317,1246,0,12460000000000,9791100000000000,0,2608000,652000,9803560002608000
j=317,1246,1,22926400000000,0,0,1108400,326000,22926401108400
j=318,1246,0,12460000000000,11102700000000000,0,2980000,745000,11115160002980000
j=318,1246,1,22926400000000,0,0,1266500,372500,22926401266500
j=319,878,0,8780000000000,18899700000000000,0,5084000,1271000,18908480005084000
j=319,878,1,16155200000000,0,0,2160700,635500,16155202160700
j=320,878,0,8780000000000,12231300000000000,0,3264000,816000,12240080003264000
j=320,878,1,16155200000000,0,0,1387200,408000,16155201387200
j=321,256,0,2560000000000,1721700000000000,0,476000,119000,1724260000476000
j=321,256,1,4710400000000,0,0,202300,59500,4710400202300
j=322,1035,0,10350000000000,66012900000000000,0,17760000,4440000,66023250017760000
j=322,1035,1,19044000000000,0,0,7548000,2220000,19044007548000
j=323,371,0,3710000000000,2775900000000000,0,756000,189000,2779610000756000
j=323,371,1,6826400000000,0,0,321300,94500,6826400321300
j=324,717,0,7170000000000,6823800000000000,0,1820000,455000,6830970001820000
j=324,717,1,13192800000000,0,0,773500,227500,13192800773500
j=325,371,0,3710000000000,6530700000000000,0,1840000,460000,6534410001840000
j=325,371,1,6826400000000,0,0,782000,230000,6826400782000
j=326,114,0,1140000000000,3180900000000000,0,864000,216000,3182040000864000
j=326,114,1,2097600000000,0,0,367200,108000,2097600367200
j=327,878,0,8780000000000,3273600000000000,0,900000,225000,3282380000900000
